0.21436;0.10388;-0.97095
2.25830;-1.40381;3.41797
0.21606;0.12720;-0.97864
2.31934;-2.50244;3.78418
0.24280;0.12964;-1.00720
3.29590;-3.35693;2.80762
0.31104;0.18982;-0.98157
5.61523;-15.44189;8.36182
0.23230;0.08301;-1.01160
2.80762;-21.11816;5.73730
0.24426;0.13818;-1.02490
2.74658;-24.84131;7.69043
0.18604;0.14819;-1.00012
1.58691;-26.24512;8.66699
0.09302;0.11853;-0.95264
0.54932;-22.70508;16.11328
0.14722;0.20593;-1.00891
-0.12207;-20.20264;30.45654
0.17004;0.21118;-0.93860
-6.34766;-18.92090;34.36279
-0.01343;-0.00696;-1.05493
-10.37598;-30.09033;20.32471
-0.04407;0.02100;-1.10730
-10.92529;-40.58838;6.53076
-0.09460;0.11316;-0.91565
-2.19727;-31.25000;-17.51709
-0.33533;-0.00464;-0.89551
-0.00000;-13.97705;-14.52637
-0.22668;0.10010;-0.91931
-0.61035;-1.28174;-0.36621
-0.17200;0.12878;-0.91553
1.52588;14.28223;3.41797
-0.08997;0.06213;-0.99280
0.97656;20.26367;8.42285
0.07153;0.10999;-1.03662
-1.77002;14.40430;7.01904
-0.06738;0.06763;-0.98096
-1.46484;11.47461;-0.18311
-0.02148;0.03577;-0.99219
-0.61035;10.19287;0.36621
-0.09290;-0.01697;-0.96436
1.40381;13.67188;-3.90625
0.07568;0.12793;-0.98853
4.27246;15.50293;-3.66211
-0.30859;0.03821;-0.76392
-0.12207;21.24023;-12.69531
0.25854;0.13245;-1.04700
3.78418;20.81299;-5.12695
0.12341;0.15405;-0.96924
-0.42725;18.00537;-7.69043
0.14062;-0.00073;-1.03760
0.91553;23.68164;-1.40381
0.12988;0.18274;-0.94434
-2.07520;15.74707;-0.97656
0.07239;0.04211;-0.93628
-2.74658;27.89307;-4.69971
0.24500;0.10425;-1.04248
-1.03760;21.60645;-2.31934
0.20166;0.11499;-1.00317
-1.40381;19.89746;-4.51660
0.30444;0.14185;-1.06665
-4.51660;7.01904;-7.38525
0.15869;0.03064;-1.01428
-1.58691;8.60596;-2.62451
0.22754;0.08655;-0.99292
0.42725;7.50732;0.42725
0.16003;0.04675;-1.00708
1.58691;3.05176;1.34277
0.26221;0.07300;-1.00146
5.24902;-3.05176;1.58691
0.30359;0.15576;-1.07898
7.56836;-16.66260;7.93457
0.23987;0.18091;-1.03259
4.08936;-30.57861;7.32422
0.17041;0.02148;-1.07178
2.19727;-31.92139;16.29639
0.09619;0.11511;-1.00024
2.99072;-30.09033;23.80371
-0.00671;0.11304;-0.89551
0.97656;-25.51270;11.53564
0.07080;0.02649;-0.99695
0.85449;-18.85986;13.12256
0.08069;0.11365;-0.98499
-1.22070;-19.77539;9.46045
0.09277;0.07812;-0.97876
-3.60107;-24.35303;6.77490
-0.10229;0.05566;-0.94275
-4.76074;-30.02930;-2.80762
-0.03992;0.04517;-0.97278
-3.11279;-24.04785;-4.39453
-0.06323;0.02917;-0.94104
-1.95312;-21.48438;-8.23975
-0.15906;0.05627;-0.97083
0.06104;-13.54980;-13.91602
-0.25378;0.03687;-0.95789
-0.85449;-5.61523;-5.67627
-0.24377;0.04419;-0.94434
-0.79346;3.47900;-2.68555
-0.12646;0.06921;-0.98352
-0.97656;13.36670;1.70898
-0.02393;0.10547;-0.99780
0.97656;16.05225;3.05176
-0.14856;0.11829;-0.94104
0.24414;11.96289;-0.61035
-0.11328;-0.00513;-0.99866
-0.97656;10.25391;3.90625
-0.17224;0.00696;-0.96228
0.18311;10.00977;4.57764
-0.17395;-0.01904;-0.89514
3.84521;19.22607;1.15967
-0.33923;-0.03467;-0.82617
5.43213;23.25439;-1.03760
-0.11987;-0.13257;-0.88184
15.68604;47.97363;7.81250
0.71179;0.38074;-1.28479
3.23486;37.47559;0.97656
0.22595;0.13428;-1.08069
-4.45557;27.83203;-5.43213
0.19897;0.06384;-1.03772
-5.49316;10.74219;5.73730
0.08203;0.03015;-0.97803
-1.40381;13.00049;-10.80322
0.09766;0.01855;-0.94495
-0.18311;13.67188;-7.75146
0.35864;0.16919;-1.22095
4.45557;4.57764;-10.25391
0.05493;0.08289;-0.97180
-4.57764;7.87354;-9.39941
0.26855;0.03955;-1.04297
1.15967;3.84521;-0.30518
0.16528;0.06763;-1.01343
-0.36621;-2.56348;0.97656
0.24939;0.17334;-1.06970
3.11279;-12.20703;2.31934
0.18579;0.14355;-1.04968
4.08936;-22.21680;5.43213
0.13818;-0.03442;-1.06360
1.77002;-24.29199;6.40869
0.20630;0.08167;-1.01221
1.15967;-18.85986;15.38086
0.13074;0.01770;-1.00549
0.12207;-15.68604;11.65771
-0.02441;0.12402;-0.88330
-1.95312;-17.33398;14.64844
0.02417;0.10168;-0.99158
-5.24902;-20.56885;15.07568
0.04236;0.12939;-0.89893
-5.06592;-20.50781;5.12695
-0.13037;-0.02905;-0.91187
-4.08936;-16.72363;-5.73730
-0.13684;-0.00537;-0.95264
-2.62451;-16.41846;-4.63867
-0.08044;0.11133;-0.95557
-1.09863;-15.99121;-2.68555
-0.20581;-0.05359;-0.98608
-2.01416;-15.68604;-2.80762
-0.16223;0.06702;-0.96130
4.08936;-4.39453;-1.34277
-0.08057;0.09253;-1.00696
1.46484;0.91553;3.90625
-0.12524;0.09302;-0.96912
-0.91553;6.22559;2.74658
-0.13684;0.02136;-0.99634
-0.97656;11.23047;5.49316
-0.04626;0.04626;-0.99377
2.07520;13.79395;2.44141
-0.12732;0.00012;-0.98474
2.62451;13.97705;1.89209
-0.24084;0.02087;-0.91602
4.94385;19.83643;-2.44141
-0.45312;-0.14893;-0.90613
-2.38037;18.79883;-8.36182
-0.01172;0.16174;-0.81506
8.72803;23.43750;-9.21631
0.05603;-0.15039;-1.03845
5.55420;38.63525;-10.74219
0.40833;0.48975;-1.04944
3.54004;44.61670;1.77002
