x,y,z
 0.292, -0.966, 0.088
 1.099, -0.061, -0.854
 54.114, 49.146, 16.162
x,y,z
 0.290, -0.965, 0.087
 1.221, -0.061, -0.793
 54.114, 49.146, 16.162
x,y,z
 0.290, -0.965, 0.087
 1.221, -0.061, -0.793
 54.114, 49.146, 16.162
x,y,z
 0.290, -0.965, 0.087
 1.221, -0.122, -0.610
 54.102, 49.182, 15.503
x,y,z
 0.290, -0.968, 0.088
 1.221, -0.122, -0.610
 54.102, 49.182, 15.503
x,y,z
 0.290, -0.968, 0.088
 1.221, -0.122, -0.610
 54.102, 49.182, 15.503
x,y,z
 0.283, -0.967, 0.089
 0.793, -0.122, -0.488
 54.102, 49.182, 15.503
x,y,z
 0.283, -0.967, 0.089
 0.793, -0.122, -0.488
 54.102, 49.182, 15.503
x,y,z
 0.297, -0.966, 0.090
 0.916, 0.061, -0.122
 54.102, 49.182, 15.503
x,y,z
 0.297, -0.966, 0.090
 0.916, 0.061, -0.122
 54.102, 49.182, 15.503
x,y,z
 0.297, -0.966, 0.090
 1.099, -0.183, 0.000
 54.102, 49.182, 15.503
x,y,z
 0.290, -0.967, 0.088
 1.099, -0.183, 0.000
 54.102, 49.182, 15.503
x,y,z
 0.290, -0.967, 0.088
 1.099, -0.183, 0.000
 54.102, 49.182, 15.503
x,y,z
 0.292, -0.965, 0.089
 1.099, -0.244, -0.122
 54.102, 49.182, 15.503
x,y,z
 0.292, -0.965, 0.089
 1.099, -0.244, -0.122
 54.102, 49.182, 15.503
x,y,z
 0.292, -0.964, 0.091
 0.916, -0.183, -0.122
 54.102, 49.182, 15.503
x,y,z
 0.292, -0.964, 0.091
 0.916, -0.183, -0.122
 54.102, 49.182, 18.628
x,y,z
 0.292, -0.967, 0.091
 1.099, -0.183, -0.244
 54.016, 49.451, 16.284
x,y,z
 0.292, -0.967, 0.091
 1.099, -0.183, -0.244
 54.016, 49.451, 16.284
x,y,z
 0.292, -0.967, 0.091
 1.099, -0.183, -0.244
 54.016, 49.451, 16.284
x,y,z
 0.294, -0.966, 0.090
 1.038, -0.244, -0.427
 54.016, 49.451, 16.284
x,y,z
 0.294, -0.966, 0.090
 1.038, -0.244, -0.427
 54.016, 49.451, 16.284
x,y,z
 0.285, -0.968, 0.083
 1.160, -0.366, -0.671
 54.016, 49.451, 16.284
x,y,z
 0.285, -0.968, 0.083
 1.160, -0.366, -0.671
 54.016, 49.451, 16.284
x,y,z
 0.288, -0.966, 0.087
 1.404, -0.488, -0.732
 54.016, 49.451, 16.284
x,y,z
 0.288, -0.966, 0.087
 1.404, -0.488, -0.732
 54.016, 49.451, 16.284
x,y,z
 0.288, -0.966, 0.087
 1.465, -0.427, -0.793
 54.016, 49.451, 16.284
x,y,z
 0.296, -0.964, 0.086
 1.465, -0.427, -0.793
 54.016, 49.451, 16.284
x,y,z
 0.296, -0.964, 0.086
 1.465, -0.427, -0.793
 54.016, 49.451, 16.284
x,y,z
 0.292, -0.970, 0.092
 1.221, -0.488, -0.854
 54.016, 49.451, 16.284
x,y,z
 0.292, -0.970, 0.092
 1.221, -0.488, -0.854
 54.199, 49.121, 16.040
x,y,z
 0.283, -0.967, 0.092
 1.099, -0.671, -0.732
 54.199, 49.121, 16.040
x,y,z
 0.283, -0.967, 0.092
 1.099, -0.671, -0.732
 54.199, 49.121, 16.040
x,y,z
 0.294, -0.967, 0.092
 0.854, -0.427, -0.488
 54.199, 49.121, 16.040
x,y,z
 0.294, -0.967, 0.092
 0.854, -0.427, -0.488
 54.199, 49.121, 16.040
x,y,z
 0.294, -0.967, 0.092
 0.793, -0.427, -0.305
 54.199, 49.121, 16.040
x,y,z
 0.286, -0.969, 0.091
 0.793, -0.427, -0.305
 54.199, 49.121, 16.040
x,y,z
 0.286, -0.969, 0.091
 0.793, -0.427, -0.305
 54.199, 49.121, 16.040
x,y,z
 0.286, -0.967, 0.090
 0.671, -0.305, -0.305
 54.199, 49.121, 16.040
x,y,z
 0.286, -0.967, 0.090
 0.671, -0.305, -0.305
 54.199, 49.121, 16.040
x,y,z
 0.292, -0.966, 0.087
 0.732, -0.122, -0.488
 54.199, 49.121, 16.040
x,y,z
 0.292, -0.966, 0.087
 0.732, -0.122, -0.488
 54.199, 49.121, 16.040
x,y,z
 0.292, -0.966, 0.087
 0.977, -0.305, -0.671
 54.199, 49.121, 16.040
x,y,z
 0.292, -0.966, 0.087
 0.977, -0.305, -0.671
 53.967, 49.219, 15.247
x,y,z
 0.292, -0.966, 0.087
 0.977, -0.305, -0.671
 53.967, 49.219, 15.247
x,y,z
 0.277, -0.969, 0.086
 1.038, -0.305, -0.916
 53.967, 49.219, 15.247
x,y,z
 0.277, -0.969, 0.086
 1.038, -0.305, -0.916
 53.967, 49.219, 15.247
x,y,z
 0.286, -0.966, 0.085
 1.038, -0.244, -0.854
 53.967, 49.219, 15.247
x,y,z
 0.286, -0.966, 0.085
 1.038, -0.244, -0.854
 53.967, 49.219, 15.247
x,y,z
 0.294, -0.965, 0.087
 1.221, -0.183, -0.854
 53.967, 49.219, 15.247
x,y,z
 0.294, -0.965, 0.087
 1.221, -0.183, -0.854
 53.967, 49.219, 15.247
x,y,z
 0.294, -0.965, 0.087
 1.282, -0.366, -0.916
 53.967, 49.219, 15.247
x,y,z
 0.285, -0.970, 0.090
 1.282, -0.366, -0.916
 53.967, 49.219, 15.247
x,y,z
 0.285, -0.970, 0.090
 1.282, -0.366, -0.916
 53.967, 49.219, 15.247
x,y,z
 0.283, -0.968, 0.091
 1.404, -0.427, -0.977
 53.967, 49.219, 15.247
x,y,z
 0.283, -0.968, 0.091
 1.404, -0.427, -0.977
 53.967, 49.219, 15.247
x,y,z
 0.294, -0.966, 0.089
 1.099, -0.305, -0.977
 53.967, 48.962, 16.040
x,y,z
 0.294, -0.966, 0.089
 1.099, -0.305, -0.977
 53.967, 48.962, 16.040
x,y,z
 0.291, -0.969, 0.091
 0.916, -0.427, -0.977
 53.967, 48.962, 16.040
x,y,z
 0.291, -0.969, 0.091
 0.916, -0.427, -0.977
 53.967, 48.962, 16.040
x,y,z
 0.291, -0.969, 0.091
 0.793, -0.549, -1.099
 53.967, 48.962, 16.040
x,y,z
 0.283, -0.968, 0.089
 0.793, -0.549, -1.099
 53.967, 48.962, 16.040
x,y,z
 0.283, -0.968, 0.089
 0.793, -0.549, -1.099
 53.967, 48.962, 16.040
x,y,z
 0.285, -0.967, 0.088
 0.916, -0.610, -1.221
 53.967, 48.962, 16.040
x,y,z
 0.285, -0.967, 0.088
 0.916, -0.610, -1.221
 53.967, 48.962, 16.040
x,y,z
 0.288, -0.966, 0.089
 0.977, -0.549, -1.160
 53.967, 48.962, 16.040
x,y,z
 0.288, -0.966, 0.089
 0.977, -0.549, -1.160
 53.967, 48.962, 16.040
x,y,z
 0.279, -0.970, 0.090
 1.038, -0.610, -1.221
 53.967, 48.962, 16.040
x,y,z
 0.279, -0.970, 0.090
 1.038, -0.610, -1.221
 53.967, 48.962, 16.040
x,y,z
 0.279, -0.970, 0.090
 1.038, -0.610, -1.221
 53.967, 48.962, 16.016
x,y,z
 0.281, -0.967, 0.091
 1.099, -0.549, -1.221
 54.480, 49.683, 16.016
x,y,z
 0.281, -0.967, 0.091
 1.099, -0.549, -1.221
 54.480, 49.683, 16.016
x,y,z
 0.284, -0.966, 0.088
 0.977, -0.366, -1.099
 54.480, 49.683, 16.016
x,y,z
 0.284, -0.966, 0.088
 0.977, -0.366, -1.099
 54.480, 49.683, 16.016
x,y,z
 0.282, -0.969, 0.092
 1.099, -0.427, -1.221
 54.480, 49.683, 16.016
x,y,z
 0.282, -0.969, 0.092
 1.099, -0.427, -1.221
 54.480, 49.683, 16.016
x,y,z
 0.277, -0.972, 0.089
 0.854, -0.610, -1.099
 54.480, 49.683, 16.016
x,y,z
 0.277, -0.972, 0.089
 0.854, -0.610, -1.099
 54.480, 49.683, 16.016
x,y,z
 0.277, -0.972, 0.089
 0.854, -0.610, -1.099
 54.480, 49.683, 16.016
x,y,z
 0.268, -0.970, 0.092
 0.793, -0.610, -0.977
 54.480, 49.683, 16.016
x,y,z
 0.268, -0.970, 0.092
 0.793, -0.610, -0.977
 54.480, 49.683, 16.016
x,y,z
 0.288, -0.967, 0.090
 0.610, -0.305, -0.488
 54.480, 49.683, 16.016
x,y,z
 0.288, -0.967, 0.090
 0.610, -0.305, -0.488
 54.480, 49.683, 15.552
x,y,z
 0.286, -0.972, 0.088
 0.793, -0.366, -0.366
 54.163, 49.280, 15.552
x,y,z
 0.286, -0.972, 0.088
 0.793, -0.366, -0.366
 54.163, 49.280, 15.552
x,y,z
 0.276, -0.969, 0.091
 0.732, -0.488, -0.610
 54.163, 49.280, 15.552
x,y,z
 0.276, -0.969, 0.091
 0.732, -0.488, -0.610
 54.163, 49.280, 15.552
x,y,z
 0.276, -0.969, 0.091
 0.732, -0.488, -0.610
 54.163, 49.280, 15.552
x,y,z
 0.284, -0.967, 0.090
 0.610, -0.244, -0.854
 54.163, 49.280, 15.552
x,y,z
 0.284, -0.967, 0.090
 0.610, -0.244, -0.854
 54.163, 49.280, 15.552
x,y,z
 0.283, -0.968, 0.089
 0.977, -0.244, -0.916
 54.163, 49.280, 15.552
x,y,z
 0.283, -0.968, 0.089
 0.977, -0.244, -0.916
 54.163, 49.280, 15.552
x,y,z
 0.275, -0.970, 0.088
 1.160, -0.305, -0.977
 54.163, 49.280, 15.552
x,y,z
 0.275, -0.970, 0.088
 1.160, -0.305, -0.977
 54.163, 49.280, 15.552
x,y,z
 0.275, -0.970, 0.088
 1.221, -0.305, -0.916
 54.163, 49.280, 15.552
x,y,z
 0.285, -0.968, 0.087
 1.221, -0.305, -0.916
 54.163, 49.280, 15.234
x,y,z
 0.285, -0.968, 0.087
 1.221, -0.305, -0.916
 54.236, 49.536, 15.234
x,y,z
 0.285, -0.969, 0.089
 1.160, -0.305, -1.038
 54.236, 49.536, 15.234
x,y,z
 0.285, -0.969, 0.089
 1.160, -0.305, -1.038
 54.236, 49.536, 15.234
x,y,z
 0.281, -0.971, 0.090
 1.099, -0.366, -1.282
 54.236, 49.536, 15.234
x,y,z
 0.281, -0.971, 0.090
 1.099, -0.366, -1.282
 54.236, 49.536, 15.234
x,y,z
 0.277, -0.970, 0.093
 1.160, -0.183, -1.465
 54.236, 49.536, 15.234
x,y,z
 0.277, -0.970, 0.093
 1.160, -0.183, -1.465
 54.236, 49.536, 15.234
x,y,z
 0.277, -0.970, 0.093
 0.793, 0.000, -1.404
 54.236, 49.536, 15.234
x,y,z
 0.282, -0.970, 0.092
 0.793, 0.000, -1.404
 54.236, 49.536, 15.234
x,y,z
 0.282, -0.970, 0.092
 0.793, 0.000, -1.404
 54.236, 49.536, 15.234
x,y,z
 0.263, -0.973, 0.096
 0.549, -0.122, -1.160
 54.236, 49.536, 15.234
x,y,z
 0.263, -0.973, 0.096
 0.549, -0.122, -1.160
 54.236, 49.536, 15.234
x,y,z
 0.270, -0.969, 0.091
 0.549, -0.305, -0.732
 54.236, 49.536, 15.234
x,y,z
 0.270, -0.969, 0.091
 0.549, -0.305, -0.732
 53.284, 49.304, 16.052
x,y,z
 0.281, -0.970, 0.092
 0.366, -0.366, -0.244
 53.284, 49.304, 16.052
x,y,z
 0.281, -0.970, 0.092
 0.366, -0.366, -0.244
 53.284, 49.304, 16.052
x,y,z
 0.281, -0.970, 0.092
 0.366, -0.366, -0.244
 53.284, 49.304, 16.052
x,y,z
 0.282, -0.970, 0.092
 0.305, -0.488, -0.305
 53.284, 49.304, 16.052
x,y,z
 0.282, -0.970, 0.092
 0.305, -0.488, -0.305
 53.284, 49.304, 16.052
x,y,z
 0.283, -0.970, 0.092
 0.732, -0.549, -0.732
 53.284, 49.304, 16.052
x,y,z
 0.283, -0.970, 0.092
 0.732, -0.549, -0.732
 53.284, 49.304, 16.052
x,y,z
 0.282, -0.970, 0.089
 0.854, -0.549, -1.099
 53.284, 49.304, 16.052
x,y,z
 0.282, -0.970, 0.089
 0.854, -0.549, -1.099
 53.284, 49.304, 16.052
x,y,z
 0.282, -0.970, 0.089
 0.793, -0.488, -1.343
 53.284, 49.304, 16.052
x,y,z
 0.281, -0.969, 0.086
 0.793, -0.488, -1.343
 53.284, 49.304, 16.052
x,y,z
 0.281, -0.969, 0.086
 0.793, -0.488, -1.343
 53.284, 49.304, 16.052
x,y,z
 0.282, -0.969, 0.088
 0.732, -0.366, -1.526
 53.992, 49.512, 14.819
x,y,z
 0.282, -0.969, 0.088
 0.732, -0.366, -1.526
 53.992, 49.512, 14.819
x,y,z
 0.280, -0.970, 0.088
 0.671, -0.427, -2.075
 53.992, 49.512, 14.819
x,y,z
 0.280, -0.970, 0.088
 0.671, -0.427, -2.075
 53.992, 49.512, 14.819
x,y,z
 0.274, -0.971, 0.091
 0.793, -0.244, -2.502
 53.992, 49.512, 14.819
x,y,z
 0.274, -0.971, 0.091
 0.793, -0.244, -2.502
 53.992, 49.512, 14.819
x,y,z
 0.274, -0.971, 0.091
 0.793, -0.244, -2.502
 53.992, 49.512, 14.819
x,y,z
 0.276, -0.971, 0.093
 0.732, -0.183, -2.747
 53.992, 49.512, 14.819
x,y,z
 0.276, -0.971, 0.093
 0.732, -0.183, -2.747
 53.992, 49.512, 14.819
x,y,z
 0.277, -0.974, 0.093
 0.427, -0.183, -2.747
 53.992, 49.512, 14.819
x,y,z
 0.277, -0.974, 0.093
 0.427, -0.183, -2.747
 53.992, 49.512, 14.819
x,y,z
 0.270, -0.974, 0.095
 0.305, -0.244, -2.869
 53.992, 49.512, 14.819
x,y,z
 0.270, -0.974, 0.095
 0.305, -0.244, -2.869
 53.992, 49.512, 14.819
x,y,z
 0.271, -0.972, 0.094
 0.061, -0.183, -3.052
 53.821, 49.658, 15.784
x,y,z
 0.271, -0.972, 0.094
 0.061, -0.183, -3.052
 53.821, 49.658, 15.784
x,y,z
 0.271, -0.972, 0.094
 0.061, -0.183, -3.052
 53.821, 49.658, 15.784
x,y,z
 0.270, -0.972, 0.087
 -0.183, 0.061, -3.296
 53.821, 49.658, 15.784
x,y,z
 0.270, -0.972, 0.087
 -0.183, 0.061, -3.296
 53.821, 49.658, 15.784
x,y,z
 0.272, -0.974, 0.095
 -0.061, 0.427, -3.723
 53.821, 49.658, 15.784
x,y,z
 0.272, -0.974, 0.095
 -0.061, 0.427, -3.723
 53.821, 49.658, 15.784
x,y,z
 0.266, -0.974, 0.092
 -0.122, 0.916, -4.211
 53.821, 49.658, 15.784
x,y,z
 0.266, -0.974, 0.092
 -0.122, 0.916, -4.211
 53.821, 49.658, 15.784
x,y,z
 0.267, -0.974, 0.091
 -0.244, 1.343, -4.456
 53.821, 49.658, 15.784
x,y,z
 0.267, -0.974, 0.091
 -0.244, 1.343, -4.456
 53.821, 49.658, 15.784
x,y,z
 0.267, -0.974, 0.091
 -0.244, 1.343, -4.456
 53.821, 49.658, 15.784
x,y,z
 0.270, -0.976, 0.090
 -0.305, 1.831, -4.944
 53.821, 49.658, 15.784
x,y,z
 0.270, -0.976, 0.090
 -0.305, 1.831, -4.944
 53.821, 49.658, 15.784
x,y,z
 0.265, -0.977, 0.091
 -0.366, 2.319, -5.493
 53.528, 49.854, 16.003
x,y,z
 0.265, -0.977, 0.091
 -0.366, 2.319, -5.493
 53.528, 49.854, 16.003
x,y,z
 0.267, -0.973, 0.095
 -0.732, 3.052, -5.676
 53.528, 49.854, 16.003
x,y,z
 0.267, -0.973, 0.095
 -0.732, 3.052, -5.676
 53.528, 49.854, 16.003
x,y,z
 0.267, -0.973, 0.095
 -0.732, 2.930, -5.310
 53.528, 49.854, 16.003
x,y,z
 0.257, -0.972, 0.096
 -0.732, 2.930, -5.310
 53.528, 49.854, 16.003
x,y,z
 0.257, -0.972, 0.096
 -0.732, 2.930, -5.310
 53.528, 49.854, 16.003
x,y,z
 0.245, -0.976, 0.099
 -0.671, 2.869, -4.211
 53.528, 49.854, 16.003
x,y,z
 0.245, -0.976, 0.099
 -0.671, 2.869, -4.211
 53.528, 49.854, 16.003
x,y,z
 0.252, -0.979, 0.098
 -0.916, 2.991, -2.808
 53.528, 49.854, 16.003
x,y,z
 0.252, -0.979, 0.098
 -0.916, 2.991, -2.808
 53.528, 49.854, 16.003
x,y,z
 0.260, -0.978, 0.099
 -1.343, 3.601, -1.831
 53.528, 49.854, 16.003
x,y,z
 0.260, -0.978, 0.099
 -1.343, 3.601, -1.831
 53.528, 49.854, 16.003
x,y,z
 0.260, -0.978, 0.099
 -1.343, 4.395, -1.587
 53.479, 50.671, 15.686
x,y,z
 0.255, -0.981, 0.103
 -1.343, 4.395, -1.587
 53.479, 50.671, 15.686
x,y,z
 0.255, -0.981, 0.103
 -1.343, 4.395, -1.587
 53.479, 50.671, 15.686
x,y,z
 0.251, -0.979, 0.101
 -1.526, 4.822, -1.709
 53.479, 50.671, 15.686
x,y,z
 0.251, -0.979, 0.101
 -1.526, 4.822, -1.709
 53.479, 50.671, 15.686
x,y,z
 0.250, -0.978, 0.099
 -1.404, 5.249, -1.526
 53.479, 50.671, 15.686
x,y,z
 0.250, -0.978, 0.099
 -1.404, 5.249, -1.526
 53.479, 50.671, 15.686
x,y,z
 0.260, -0.979, 0.097
 -1.526, 5.920, -1.587
 53.479, 50.671, 15.686
x,y,z
 0.260, -0.979, 0.097
 -1.526, 5.920, -1.587
 53.479, 50.671, 15.686
x,y,z
 0.260, -0.979, 0.097
 -1.648, 6.409, -1.709
 53.479, 50.671, 15.686
x,y,z
 0.263, -0.976, 0.094
 -1.648, 6.409, -1.709
 53.479, 50.671, 15.686
x,y,z
 0.263, -0.976, 0.094
 -1.648, 6.409, -1.709
 53.479, 50.671, 15.686
x,y,z
 0.267, -0.979, 0.095
 -2.014, 7.385, -2.380
 53.479, 50.671, 15.686
x,y,z
 0.267, -0.979, 0.095
 -2.014, 7.385, -2.380
 52.820, 50.940, 15.637
x,y,z
 0.273, -0.965, 0.092
 -1.953, 8.118, -3.296
 52.820, 50.940, 15.637
x,y,z
 0.273, -0.965, 0.092
 -1.953, 8.118, -3.296
 52.820, 50.940, 15.637
x,y,z
 0.315, -0.979, 0.099
 -1.587, 7.568, -4.639
 52.820, 50.940, 15.637
x,y,z
 0.315, -0.979, 0.099
 -1.587, 7.568, -4.639
 52.820, 50.940, 15.637
x,y,z
 0.315, -0.979, 0.099
 -0.549, 4.883, -7.568
 52.820, 50.940, 15.637
x,y,z
 0.288, -0.992, 0.084
 -0.549, 4.883, -7.568
 52.820, 50.940, 15.637
x,y,z
 0.288, -0.992, 0.084
 -0.549, 4.883, -7.568
 52.820, 50.940, 15.637
x,y,z
 0.225, -0.983, 0.104
 -0.732, 4.639, -10.315
 52.820, 50.940, 15.637
x,y,z
 0.225, -0.983, 0.104
 -0.732, 4.639, -10.315
 52.820, 50.940, 15.637
x,y,z
 0.215, -0.971, 0.111
 -1.526, 5.981, -9.705
 52.820, 50.940, 15.637
x,y,z
 0.215, -0.971, 0.111
 -1.526, 5.981, -9.705
 52.820, 50.940, 15.637
x,y,z
 0.233, -0.970, 0.098
 -1.831, 6.836, -6.653
 52.820, 50.940, 15.637
x,y,z
 0.233, -0.970, 0.098
 -1.831, 6.836, -6.653
 51.709, 51.904, 16.431
x,y,z
 0.233, -0.970, 0.098
 -1.831, 6.775, -4.700
 51.709, 51.904, 16.431
x,y,z
 0.238, -0.974, 0.107
 -1.831, 6.775, -4.700
 51.709, 51.904, 16.431
x,y,z
 0.238, -0.974, 0.107
 -1.831, 6.775, -4.700
 51.709, 51.904, 16.431
x,y,z
 0.235, -0.976, 0.113
 -1.587, 6.531, -3.662
 51.709, 51.904, 16.431
x,y,z
 0.235, -0.976, 0.113
 -1.587, 6.531, -3.662
 51.709, 51.904, 16.431
x,y,z
 0.237, -0.975, 0.102
 -1.221, 6.287, -2.747
 51.709, 51.904, 16.431
x,y,z
 0.237, -0.975, 0.102
 -1.221, 6.287, -2.747
 51.709, 51.904, 16.431
x,y,z
 0.243, -0.977, 0.099
 -1.038, 6.958, -2.014
 51.709, 51.904, 16.431
x,y,z
 0.243, -0.977, 0.099
 -1.038, 6.958, -2.014
 51.709, 51.904, 16.431
x,y,z
 0.243, -0.977, 0.099
 -0.793, 7.202, -1.648
 51.709, 51.904, 16.431
x,y,z
 0.249, -0.977, 0.098
 -0.793, 7.202, -1.648
 51.709, 51.904, 16.431
x,y,z
 0.249, -0.977, 0.098
 -0.793, 7.202, -1.648
 51.709, 51.904, 16.431
x,y,z
 0.260, -0.981, 0.086
 -0.366, 6.348, -2.014
 50.830, 52.454, 16.528
x,y,z
 0.260, -0.981, 0.086
 -0.366, 6.348, -2.014
 50.830, 52.454, 16.528
x,y,z
 0.261, -0.978, 0.091
 -0.244, 5.920, -2.991
 50.830, 52.454, 16.528
x,y,z
 0.261, -0.978, 0.091
 -0.244, 5.920, -2.991
 50.830, 52.454, 16.528
x,y,z
 0.258, -0.980, 0.098
 -0.061, 5.432, -3.967
 50.830, 52.454, 16.528
x,y,z
 0.258, -0.980, 0.098
 -0.061, 5.432, -3.967
 50.830, 52.454, 16.528
x,y,z
 0.258, -0.980, 0.098
 -0.061, 5.432, -3.967
 50.830, 52.454, 16.528
x,y,z
 0.254, -0.980, 0.092
 0.000, 4.395, -5.066
 50.830, 52.454, 16.528
x,y,z
 0.254, -0.980, 0.092
 0.000, 4.395, -5.066
 50.830, 52.454, 16.528
x,y,z
 0.253, -0.978, 0.091
 -0.122, 3.540, -5.798
 50.830, 52.454, 16.528
x,y,z
 0.253, -0.978, 0.091
 -0.122, 3.540, -5.798
 50.830, 52.454, 16.528
x,y,z
 0.251, -0.981, 0.098
 -0.488, 2.380, -6.470
 50.830, 52.454, 16.528
x,y,z
 0.251, -0.981, 0.098
 -0.488, 2.380, -6.470
 50.830, 52.454, 16.528
x,y,z
 0.251, -0.981, 0.098
 -0.671, 1.404, -6.775
 50.745, 52.295, 16.736
x,y,z
 0.251, -0.980, 0.090
 -0.671, 1.404, -6.775
 50.745, 52.295, 16.736
x,y,z
 0.251, -0.980, 0.090
 -0.671, 1.404, -6.775
 50.745, 52.295, 16.736
x,y,z
 0.247, -0.978, 0.089
 -0.793, 0.427, -7.080
 50.745, 52.295, 16.736
x,y,z
 0.247, -0.978, 0.089
 -0.793, 0.427, -7.080
 50.745, 52.295, 16.736
x,y,z
 0.234, -0.981, 0.101
 -0.671, -0.916, -7.385
 50.745, 52.295, 16.736
x,y,z
 0.234, -0.981, 0.101
 -0.671, -0.916, -7.385
 50.745, 52.295, 16.736
x,y,z
 0.223, -0.980, 0.102
 -0.916, -1.038, -7.324
 50.745, 52.295, 16.736
x,y,z
 0.223, -0.980, 0.102
 -0.916, -1.038, -7.324
 50.745, 52.295, 16.736
x,y,z
 0.223, -0.980, 0.102
 -0.916, -0.977, -7.263
 50.745, 52.295, 16.736
x,y,z
 0.242, -0.975, 0.096
 -0.916, -0.977, -7.263
 50.745, 52.295, 16.736
x,y,z
 0.242, -0.975, 0.096
 -0.916, -0.977, -7.263
 50.745, 52.295, 16.736
x,y,z
 0.233, -0.982, 0.108
 -0.427, -2.563, -7.263
 50.745, 52.295, 16.736
x,y,z
 0.233, -0.982, 0.108
 -0.427, -2.563, -7.263
 50.745, 52.295, 16.199
x,y,z
 0.241, -0.988, 0.108
 -0.427, -3.296, -7.324
 50.525, 52.625, 16.199
x,y,z
 0.241, -0.988, 0.108
 -0.427, -3.296, -7.324
 50.525, 52.625, 16.199
x,y,z
 0.241, -0.988, 0.108
 -0.488, -3.784, -7.629
 50.525, 52.625, 16.199
x,y,z
 0.263, -0.977, 0.087
 -0.488, -3.784, -7.629
 50.525, 52.625, 16.199
x,y,z
 0.263, -0.977, 0.087
 -0.488, -3.784, -7.629
 50.525, 52.625, 16.199
x,y,z
 0.237, -0.989, 0.106
 0.488, -6.287, -9.094
 50.525, 52.625, 16.199
x,y,z
 0.237, -0.989, 0.106
 0.488, -6.287, -9.094
 50.525, 52.625, 16.199
x,y,z
 0.238, -0.988, 0.107
 0.427, -6.470, -10.132
 50.525, 52.625, 16.199
x,y,z
 0.238, -0.988, 0.107
 0.427, -6.470, -10.132
 50.525, 52.625, 16.199
x,y,z
 0.234, -0.994, 0.102
 -0.122, -5.615, -10.437
 50.525, 52.625, 16.199
x,y,z
 0.234, -0.994, 0.102
 -0.122, -5.615, -10.437
 50.525, 52.625, 16.199
x,y,z
 0.234, -0.994, 0.102
 -0.549, -4.578, -11.597
 50.525, 52.625, 16.199
x,y,z
 0.254, -0.996, 0.119
 -0.549, -4.578, -11.597
 50.525, 52.625, 16.199
x,y,z
 0.254, -0.996, 0.119
 -0.549, -4.578, -11.597
 50.415, 52.502, 15.283
x,y,z
 0.283, -1.012, 0.113
 -0.854, -3.784, -13.733
 50.415, 52.502, 15.283
x,y,z
 0.283, -1.012, 0.113
 -0.854, -3.784, -13.733
 50.415, 52.502, 15.283
x,y,z
 0.277, -1.002, 0.115
 -1.221, -4.028, -17.822
 50.415, 52.502, 15.283
x,y,z
 0.277, -1.002, 0.115
 -1.221, -4.028, -17.822
 50.415, 52.502, 15.283
x,y,z
 0.238, -1.006, 0.129
 -1.526, -3.723, -20.264
 50.415, 52.502, 15.283
x,y,z
 0.238, -1.006, 0.129
 -1.526, -3.723, -20.264
 50.415, 52.502, 15.283
x,y,z
 0.238, -1.006, 0.129
 -2.197, -3.357, -20.996
 50.415, 52.502, 15.283
x,y,z
 0.247, -0.994, 0.116
 -2.197, -3.357, -20.996
 50.415, 52.502, 15.283
x,y,z
 0.247, -0.994, 0.116
 -2.197, -3.357, -20.996
 50.415, 52.502, 15.283
x,y,z
 0.272, -0.999, 0.113
 -1.770, -5.371, -21.790
 50.415, 52.502, 15.283
x,y,z
 0.272, -0.999, 0.113
 -1.770, -5.371, -21.790
 50.415, 52.502, 15.283
x,y,z
 0.223, -1.008, 0.118
 -1.953, -7.507, -21.423
 50.415, 52.502, 15.283
x,y,z
 0.223, -1.008, 0.118
 -1.953, -7.507, -21.423
 50.110, 53.308, 15.588
x,y,z
 0.217, -1.018, 0.107
 -3.418, -6.897, -20.142
 50.110, 53.308, 15.588
x,y,z
 0.217, -1.018, 0.107
 -3.418, -6.897, -20.142
 50.110, 53.308, 15.588
x,y,z
 0.217, -1.018, 0.107
 -4.272, -5.493, -19.531
 50.110, 53.308, 15.588
x,y,z
 0.255, -1.009, 0.098
 -4.272, -5.493, -19.531
 50.110, 53.308, 15.588
x,y,z
 0.255, -1.009, 0.098
 -4.272, -5.493, -19.531
 50.110, 53.308, 15.588
x,y,z
 0.330, -1.021, 0.105
 -4.822, -4.761, -20.386
 50.110, 53.308, 15.588
x,y,z
 0.330, -1.021, 0.105
 -4.822, -4.761, -20.386
 50.110, 53.308, 15.588
x,y,z
 0.293, -1.042, 0.102
 -5.615, -5.066, -22.156
 50.110, 53.308, 15.588
x,y,z
 0.293, -1.042, 0.102
 -5.615, -5.066, -22.156
 50.110, 53.308, 15.588
x,y,z
 0.194, -1.028, 0.136
 -5.981, -3.784, -25.269
 50.110, 53.308, 15.588
x,y,z
 0.194, -1.028, 0.136
 -5.981, -3.784, -25.269
 50.110, 53.308, 15.588
x,y,z
 0.194, -1.028, 0.136
 -5.981, -3.784, -25.269
 50.110, 53.308, 15.588
x,y,z
 0.221, -1.047, 0.166
 -6.104, -1.526, -26.794
 48.352, 55.273, 15.698
x,y,z
 0.221, -1.047, 0.166
 -6.104, -1.526, -26.794
 48.352, 55.273, 15.698
x,y,z
 0.216, -1.055, 0.193
 -5.859, -0.427, -27.649
 48.352, 55.273, 15.698
x,y,z
 0.216, -1.055, 0.193
 -5.859, -0.427, -27.649
 48.352, 55.273, 15.698
x,y,z
 0.185, -1.077, 0.198
 -6.409, 2.380, -27.649
 48.352, 55.273, 15.698
