x, y, z
 -0.183, 0.244, 1.465
 -0.183, 0.244, 1.465
 -0.061, 0.305, 1.465
 -0.061, 0.305, 1.465
 0.122, 0.183, 1.465
 0.122, 0.183, 1.465
 0.183, -0.061, 1.160
 0.183, -0.061, 1.160
 0.183, -0.061, 1.160
 0.427, 0.183, 1.099
 0.427, 0.183, 1.099
 0.366, 0.183, 0.916
 0.366, 0.183, 0.916
 0.732, -0.061, 0.427
 0.732, -0.061, 0.427
 0.793, 0.122, 0.244
 0.793, 0.122, 0.244
 0.793, 0.122, 0.244
 0.549, 0.183, 0.549
 0.549, 0.183, 0.549
 0.549, -0.244, 0.732
 0.549, -0.244, 0.732
 0.366, 0.000, 1.038
 0.366, 0.000, 1.038
 0.366, -0.122, 1.038
 0.366, -0.122, 1.038
 0.366, -0.122, 1.038
 0.488, 0.000, 1.038
 0.488, 0.000, 1.038
 0.549, -0.122, 0.793
 0.549, -0.122, 0.793
 0.610, -0.122, 0.488
 0.610, -0.122, 0.488
 0.916, -0.244, -0.061
 0.916, -0.244, -0.061
 0.916, -0.244, -0.061
 0.977, -0.122, -0.610
 0.977, -0.122, -0.610
 1.099, -0.061, -0.854
 1.099, -0.061, -0.854
 1.221, -0.061, -0.793
 1.221, -0.061, -0.793
 1.221, -0.122, -0.610
 1.221, -0.122, -0.610
 1.221, -0.122, -0.610
 0.793, -0.122, -0.488
 0.793, -0.122, -0.488
 0.916, 0.061, -0.122
 0.916, 0.061, -0.122
 1.099, -0.183, 0.000
 1.099, -0.183, 0.000
 1.099, -0.183, 0.000
 1.099, -0.244, -0.122
 1.099, -0.244, -0.122
 0.916, -0.183, -0.122
 0.916, -0.183, -0.122
 1.099, -0.183, -0.244
 1.099, -0.183, -0.244
 1.099, -0.183, -0.244
 1.038, -0.244, -0.427
 1.038, -0.244, -0.427
 1.160, -0.366, -0.671
 1.160, -0.366, -0.671
 1.404, -0.488, -0.732
 1.404, -0.488, -0.732
 1.465, -0.427, -0.793
 1.465, -0.427, -0.793
 1.465, -0.427, -0.793
 1.221, -0.488, -0.854
 1.221, -0.488, -0.854
 1.099, -0.671, -0.732
 1.099, -0.671, -0.732
 0.854, -0.427, -0.488
 0.854, -0.427, -0.488
 0.793, -0.427, -0.305
 0.793, -0.427, -0.305
 0.793, -0.427, -0.305
 0.671, -0.305, -0.305
 0.671, -0.305, -0.305
 0.732, -0.122, -0.488
 0.732, -0.122, -0.488
 0.977, -0.305, -0.671
 0.977, -0.305, -0.671
 0.977, -0.305, -0.671
 1.038, -0.305, -0.916
 1.038, -0.305, -0.916
 1.038, -0.244, -0.854
 1.038, -0.244, -0.854
 1.221, -0.183, -0.854
 1.221, -0.183, -0.854
 1.282, -0.366, -0.916
 1.282, -0.366, -0.916
 1.282, -0.366, -0.916
 1.404, -0.427, -0.977
 1.404, -0.427, -0.977
 1.099, -0.305, -0.977
 1.099, -0.305, -0.977
 0.916, -0.427, -0.977
 0.916, -0.427, -0.977
 0.793, -0.549, -1.099
 0.793, -0.549, -1.099
 0.793, -0.549, -1.099
 0.916, -0.610, -1.221
 0.916, -0.610, -1.221
 0.977, -0.549, -1.160
 0.977, -0.549, -1.160
 1.038, -0.610, -1.221
 1.038, -0.610, -1.221
 1.038, -0.610, -1.221
 1.099, -0.549, -1.221
 1.099, -0.549, -1.221
 0.977, -0.366, -1.099
 0.977, -0.366, -1.099
 1.099, -0.427, -1.221
 1.099, -0.427, -1.221
 0.854, -0.610, -1.099
 0.854, -0.610, -1.099
 0.854, -0.610, -1.099
 0.793, -0.610, -0.977
 0.793, -0.610, -0.977
 0.610, -0.305, -0.488
 0.610, -0.305, -0.488
 0.793, -0.366, -0.366
 0.793, -0.366, -0.366
 0.732, -0.488, -0.610
 0.732, -0.488, -0.610
 0.732, -0.488, -0.610
 0.610, -0.244, -0.854
 0.610, -0.244, -0.854
 0.977, -0.244, -0.916
 0.977, -0.244, -0.916
 1.160, -0.305, -0.977
 1.160, -0.305, -0.977
 1.221, -0.305, -0.916
 1.221, -0.305, -0.916
 1.221, -0.305, -0.916
 1.160, -0.305, -1.038
 1.160, -0.305, -1.038
 1.099, -0.366, -1.282
 1.099, -0.366, -1.282
 1.160, -0.183, -1.465
 1.160, -0.183, -1.465
 0.793, 0.000, -1.404
 0.793, 0.000, -1.404
 0.793, 0.000, -1.404
 0.549, -0.122, -1.160
 0.549, -0.122, -1.160
 0.549, -0.305, -0.732
 0.549, -0.305, -0.732
 0.366, -0.366, -0.244
 0.366, -0.366, -0.244
 0.366, -0.366, -0.244
 0.305, -0.488, -0.305
 0.305, -0.488, -0.305
 0.732, -0.549, -0.732
 0.732, -0.549, -0.732
 0.854, -0.549, -1.099
 0.854, -0.549, -1.099
 0.793, -0.488, -1.343
 0.793, -0.488, -1.343
 0.793, -0.488, -1.343
 0.732, -0.366, -1.526
 0.732, -0.366, -1.526
 0.671, -0.427, -2.075
 0.671, -0.427, -2.075
 0.793, -0.244, -2.502
 0.793, -0.244, -2.502
 0.793, -0.244, -2.502
 0.732, -0.183, -2.747
 0.732, -0.183, -2.747
 0.427, -0.183, -2.747
 0.427, -0.183, -2.747
 0.305, -0.244, -2.869
 0.305, -0.244, -2.869
 0.061, -0.183, -3.052
 0.061, -0.183, -3.052
 0.061, -0.183, -3.052
 -0.183, 0.061, -3.296
 -0.183, 0.061, -3.296
 -0.061, 0.427, -3.723
 -0.061, 0.427, -3.723
 -0.122, 0.916, -4.211
 -0.122, 0.916, -4.211
 -0.244, 1.343, -4.456
 -0.244, 1.343, -4.456
 -0.244, 1.343, -4.456
 -0.305, 1.831, -4.944
 -0.305, 1.831, -4.944
 -0.366, 2.319, -5.493
 -0.366, 2.319, -5.493
 -0.732, 3.052, -5.676
 -0.732, 3.052, -5.676
 -0.732, 2.930, -5.310
 -0.732, 2.930, -5.310
 -0.732, 2.930, -5.310
 -0.671, 2.869, -4.211
 -0.671, 2.869, -4.211
 -0.916, 2.991, -2.808
 -0.916, 2.991, -2.808
 -1.343, 3.601, -1.831
 -1.343, 3.601, -1.831
 -1.343, 4.395, -1.587
 -1.343, 4.395, -1.587
 -1.343, 4.395, -1.587
 -1.526, 4.822, -1.709
 -1.526, 4.822, -1.709
 -1.404, 5.249, -1.526
 -1.404, 5.249, -1.526
 -1.526, 5.920, -1.587
 -1.526, 5.920, -1.587
 -1.648, 6.409, -1.709
 -1.648, 6.409, -1.709
 -1.648, 6.409, -1.709
 -2.014, 7.385, -2.380
 -2.014, 7.385, -2.380
 -1.953, 8.118, -3.296
 -1.953, 8.118, -3.296
 -1.587, 7.568, -4.639
 -1.587, 7.568, -4.639
 -0.549, 4.883, -7.568
 -0.549, 4.883, -7.568
 -0.549, 4.883, -7.568
 -0.732, 4.639, -10.315
 -0.732, 4.639, -10.315
 -1.526, 5.981, -9.705
 -1.526, 5.981, -9.705
 -1.831, 6.836, -6.653
 -1.831, 6.836, -6.653
 -1.831, 6.775, -4.700
 -1.831, 6.775, -4.700
 -1.831, 6.775, -4.700
 -1.587, 6.531, -3.662
 -1.587, 6.531, -3.662
 -1.221, 6.287, -2.747
 -1.221, 6.287, -2.747
 -1.038, 6.958, -2.014
 -1.038, 6.958, -2.014
 -0.793, 7.202, -1.648
 -0.793, 7.202, -1.648
 -0.793, 7.202, -1.648
 -0.366, 6.348, -2.014
 -0.366, 6.348, -2.014
 -0.244, 5.920, -2.991
 -0.244, 5.920, -2.991
 -0.061, 5.432, -3.967
 -0.061, 5.432, -3.967
 -0.061, 5.432, -3.967
 0.000, 4.395, -5.066
 0.000, 4.395, -5.066
 -0.122, 3.540, -5.798
 -0.122, 3.540, -5.798
 -0.488, 2.380, -6.470
 -0.488, 2.380, -6.470
 -0.671, 1.404, -6.775
 -0.671, 1.404, -6.775
 -0.671, 1.404, -6.775
 -0.793, 0.427, -7.080
 -0.793, 0.427, -7.080
 -0.671, -0.916, -7.385
 -0.671, -0.916, -7.385
 -0.916, -1.038, -7.324
 -0.916, -1.038, -7.324
 -0.916, -0.977, -7.263
 -0.916, -0.977, -7.263
 -0.916, -0.977, -7.263
 -0.427, -2.563, -7.263
 -0.427, -2.563, -7.263
 -0.427, -3.296, -7.324
 -0.427, -3.296, -7.324
 -0.488, -3.784, -7.629
 -0.488, -3.784, -7.629
 -0.488, -3.784, -7.629
 0.488, -6.287, -9.094
 0.488, -6.287, -9.094
 0.427, -6.470, -10.132
 0.427, -6.470, -10.132
 -0.122, -5.615, -10.437
 -0.122, -5.615, -10.437
 -0.549, -4.578, -11.597
 -0.549, -4.578, -11.597
 -0.549, -4.578, -11.597
 -0.854, -3.784, -13.733
 -0.854, -3.784, -13.733
 -1.221, -4.028, -17.822
 -1.221, -4.028, -17.822
 -1.526, -3.723, -20.264
 -1.526, -3.723, -20.264
 -2.197, -3.357, -20.996
 -2.197, -3.357, -20.996
 -2.197, -3.357, -20.996
 -1.770, -5.371, -21.790
 -1.770, -5.371, -21.790
 -1.953, -7.507, -21.423
 -1.953, -7.507, -21.423
 -3.418, -6.897, -20.142
 -3.418, -6.897, -20.142
 -4.272, -5.493, -19.531
 -4.272, -5.493, -19.531
 -4.272, -5.493, -19.531
 -4.822, -4.761, -20.386
 -4.822, -4.761, -20.386
 -5.615, -5.066, -22.156
 -5.615, -5.066, -22.156
 -5.981, -3.784, -25.269
 -5.981, -3.784, -25.269
 -5.981, -3.784, -25.269
 -6.104, -1.526, -26.794
 -6.104, -1.526, -26.794
 -5.859, -0.427, -27.649
 -5.859, -0.427, -27.649
 -6.409, 2.380, -27.649
 -6.409, 2.380, -27.649
 -6.592, 6.165, -26.978
 -6.592, 6.165, -26.978
 -6.592, 6.165, -26.978
 -6.592, 8.728, -26.978
 -6.592, 8.728, -26.978
 -6.714, 10.132, -26.611
 -6.714, 10.132, -26.611
 -6.775, 10.742, -26.672
 -6.775, 10.742, -26.672
 -6.714, 10.193, -26.794
 -6.714, 10.193, -26.794
 -6.714, 10.193, -26.794
 -6.226, 8.179, -27.588
 -6.226, 8.179, -27.588
 -4.028, 4.944, -28.748
 -4.028, 4.944, -28.748
 -1.404, 0.549, -30.457
 -1.404, 0.549, -30.457
 -1.038, -1.465, -31.372
 -1.038, -1.465, -31.372
 -1.038, -1.465, -31.372
 -1.282, -1.892, -31.982
 -1.282, -1.892, -31.982
 -1.282, -2.075, -33.447
 -1.282, -2.075, -33.447
 -0.610, -2.014, -32.410
 -0.610, -2.014, -32.410
 -0.061, -2.625, -31.067
 -0.061, -2.625, -31.067
 -0.061, -2.625, -31.067
 0.183, -2.563, -28.870
 0.183, -2.563, -28.870
 0.305, -2.441, -25.269
 0.305, -2.441, -25.269
 0.305, -1.404, -20.691
 0.305, -1.404, -20.691
 -0.427, 0.000, -18.433
 -0.427, 0.000, -18.433
 -0.427, 0.000, -18.433
 -1.038, 0.061, -18.433
 -1.038, 0.061, -18.433
 -0.977, -0.488, -18.616
 -0.977, -0.488, -18.616
 -1.831, -0.122, -19.043
 -1.831, -0.122, -19.043
 -1.831, -0.122, -19.043
 -2.869, 1.465, -19.287
 -2.869, 1.465, -19.287
 -2.869, 2.441, -18.494
 -2.869, 2.441, -18.494
 -2.808, 2.686, -18.066
 -2.808, 2.686, -18.066
 -2.808, 2.380, -16.907
 -2.808, 2.380, -16.907
 -2.808, 2.380, -16.907
 -3.113, 1.709, -15.991
 -3.113, 1.709, -15.991
 -2.747, 0.671, -14.709
 -2.747, 0.671, -14.709
 -2.625, -0.244, -13.672
 -2.625, -0.244, -13.672
 -3.479, -0.366, -12.573
 -3.479, -0.366, -12.573
 -3.479, -0.366, -12.573
 -3.906, 0.366, -11.536
 -3.906, 0.366, -11.536
 -3.235, 0.732, -10.620
 -3.235, 0.732, -10.620
 -2.441, 0.305, -10.498
 -2.441, 0.305, -10.498
 -2.441, 0.305, -10.498
 -1.770, -0.610, -10.193
 -1.770, -0.610, -10.193
 -0.671, -1.648, -9.338
 -0.671, -1.648, -9.338
 0.122, -3.357, -8.789
 0.122, -3.357, -8.789
 0.977, -4.883, -7.874
 0.977, -4.883, -7.874
 0.977, -4.883, -7.874
 1.709, -5.981, -6.287
 1.709, -5.981, -6.287
 2.686, -6.287, -5.310
 2.686, -6.287, -5.310
 3.906, -6.226, -4.272
 3.906, -6.226, -4.272
 3.235, -5.371, -3.601
 3.235, -5.371, -3.601
 3.235, -5.371, -3.601
 1.343, -3.357, -2.869
 1.343, -3.357, -2.869
 1.404, -1.892, -1.770
 1.404, -1.892, -1.770
 1.343, -0.366, -1.343
 1.343, -0.366, -1.343
 0.671, 1.404, -0.061
 0.671, 1.404, -0.061
 0.671, 1.404, -0.061
 -0.061, 2.380, 1.770
 -0.061, 2.380, 1.770
 -0.122, 1.831, 2.258
 -0.122, 1.831, 2.258
 -0.183, 0.916, 1.343
 -0.183, 0.916, 1.343
 -0.183, 0.916, 1.343
 -0.366, 1.282, 0.366
 -0.366, 1.282, 0.366
 0.183, 1.465, 0.000
 0.183, 1.465, 0.000
 0.000, 2.197, -0.549
 0.000, 2.197, -0.549
 -0.671, 4.089, 0.610
 -0.671, 4.089, 0.610
 -0.671, 4.089, 0.610
 -0.854, 4.272, 1.526
 -0.854, 4.272, 1.526
 -1.892, 2.502, 2.625
 -1.892, 2.502, 2.625
 -2.747, 1.343, 3.540
 -2.747, 1.343, 3.540
 -2.747, 1.343, 3.540
 -3.296, 1.465, 4.272
 -3.296, 1.465, 4.272
 -4.395, 2.808, 5.127
 -4.395, 2.808, 5.127
 -6.165, 5.310, 5.188
 -6.165, 5.310, 5.188
 -6.348, 5.798, 4.211
 -6.348, 5.798, 4.211
 -6.348, 5.798, 4.211
 -5.066, 5.432, 2.930
 -5.066, 5.432, 2.930
 -3.784, 4.211, 1.465
 -3.784, 4.211, 1.465
 -2.625, 3.540, 0.244
 -2.625, 3.540, 0.244
 -1.831, 3.967, -0.305
 -1.831, 3.967, -0.305
 -1.831, 3.967, -0.305
 -1.465, 5.493, 0.122
 -1.465, 5.493, 0.122
 -1.526, 7.263, 0.793
 -1.526, 7.263, 0.793
 -1.221, 8.667, 1.221
 -1.221, 8.667, 1.221
 -1.221, 8.667, 1.221
 -0.854, 8.728, 1.526
 -0.854, 8.728, 1.526
 -0.366, 7.629, 1.892
 -0.366, 7.629, 1.892
 -0.366, 6.165, 2.380
 -0.366, 6.165, 2.380
 -0.366, 6.165, 2.380
 -1.709, 6.042, 2.502
 -1.709, 6.042, 2.502
 -2.625, 5.920, 2.136
 -2.625, 5.920, 2.136
 -2.747, 5.127, 1.038
 -2.747, 5.127, 1.038
 -2.563, 3.906, -0.549
 -2.563, 3.906, -0.549
 -2.563, 3.906, -0.549
 -2.136, 2.686, -2.197
 -2.136, 2.686, -2.197
 -1.831, 1.465, -3.601
 -1.831, 1.465, -3.601
 -1.648, 1.587, -4.639
 -1.648, 1.587, -4.639
 -1.770, 2.319, -4.333
 -1.770, 2.319, -4.333
 -1.770, 2.319, -4.333
 -1.526, 3.845, -2.930
 -1.526, 3.845, -2.930
 -1.221, 5.127, -1.038
 -1.221, 5.127, -1.038
 -1.099, 5.554, 1.038
 -1.099, 5.554, 1.038
 -0.916, 5.188, 2.380
 -0.916, 5.188, 2.380
 -0.916, 5.188, 2.380
 -1.221, 4.089, 3.052
 -1.221, 4.089, 3.052
 -1.709, 3.723, 3.418
 -1.709, 3.723, 3.418
 -1.892, 3.784, 3.235
 -1.892, 3.784, 3.235
 -1.892, 3.235, 1.953
 -1.892, 3.235, 1.953
 -1.892, 3.235, 1.953
 -1.892, 2.625, 0.549
 -1.892, 2.625, 0.549
 -1.709, 2.747, -0.610
 -1.709, 2.747, -0.610
 -1.770, 2.747, -1.282
 -1.770, 2.747, -1.282
 -1.892, 2.747, -1.587
 -1.892, 2.747, -1.587
 -1.892, 2.747, -1.587
 -2.136, 3.479, -1.404
 -2.136, 3.479, -1.404
 -2.258, 4.333, -0.427
 -2.258, 4.333, -0.427
 -2.075, 4.456, 0.183
 -2.075, 4.456, 0.183
 -2.075, 4.456, 0.183
 -1.709, 3.967, 1.526
 -1.709, 3.967, 1.526
 -1.831, 3.296, 2.930
 -1.831, 3.296, 2.930
 -2.014, 3.601, 3.784
 -2.014, 3.601, 3.784
 -1.892, 4.089, 3.845
 -1.892, 4.089, 3.845
 -1.892, 4.089, 3.845
 -1.343, 3.784, 3.052
 -1.343, 3.784, 3.052
 -1.160, 3.906, 2.563
 -1.160, 3.906, 2.563
 -1.343, 4.578, 2.258
 -1.343, 4.578, 2.258
 -1.404, 4.395, 2.136
 -1.404, 4.395, 2.136
 -1.404, 4.395, 2.136
 -1.099, 4.150, 1.770
 -1.099, 4.150, 1.770
 -0.916, 3.906, 1.648
 -0.916, 3.906, 1.648
 -0.671, 3.296, 1.709
 -0.671, 3.296, 1.709
 -0.671, 3.296, 1.709
 -0.488, 2.258, 1.526
 -0.488, 2.258, 1.526
 -0.488, 1.587, 1.709
 -0.488, 1.587, 1.709
 -0.488, 0.977, 1.770
 -0.488, 0.977, 1.770
 -0.488, 0.732, 1.282
 -0.488, 0.732, 1.282
 -0.488, 0.732, 1.282
 0.183, 0.244, 0.671
 0.183, 0.244, 0.671
 1.160, -0.793, -0.366
 1.160, -0.793, -0.366
 2.197, -1.648, -1.099
 2.197, -1.648, -1.099
 3.296, -2.258, -1.526
 3.296, -2.258, -1.526
 3.296, -2.258, -1.526
 3.967, -2.869, -1.526
 3.967, -2.869, -1.526
 4.456, -3.174, -1.465
 4.456, -3.174, -1.465
 4.456, -3.052, -1.282
 4.456, -3.052, -1.282
 4.456, -3.052, -1.282
 3.845, -2.747, -0.732
 3.845, -2.747, -0.732
 2.014, -1.038, 0.244
 2.014, -1.038, 0.244
 -0.305, 1.648, 1.526
 -0.305, 1.648, 1.526
 -0.854, 2.625, 2.563
 -0.854, 2.625, 2.563
 -0.854, 2.625, 2.563
 -1.526, 3.967, 3.113
 -1.526, 3.967, 3.113
 -1.587, 4.089, 3.662
 -1.587, 4.089, 3.662
 -0.977, 3.662, 3.662
 -0.977, 3.662, 3.662
 -0.366, 2.747, 3.174
 -0.366, 2.747, 3.174
 -0.366, 2.747, 3.174
 -0.244, 2.869, 3.357
 -0.244, 2.869, 3.357
 -0.366, 2.563, 3.784
 -0.366, 2.563, 3.784
 0.000, 2.991, 4.089
 0.000, 2.991, 4.089
 0.549, 3.418, 4.089
 0.549, 3.418, 4.089
 0.549, 3.418, 4.089
 1.038, 3.235, 4.211
 1.038, 3.235, 4.211
 2.075, 1.892, 3.784
 2.075, 1.892, 3.784
 2.625, -0.061, 2.991
 2.625, -0.061, 2.991
 2.625, -0.061, 2.991
 2.747, -0.549, 2.380
 2.747, -0.549, 2.380
 3.113, -0.854, 2.075
 3.113, -0.854, 2.075
 2.930, -0.610, 1.709
 2.930, -0.610, 1.709
 1.099, 1.648, 1.709
 1.099, 1.648, 1.709
 1.099, 1.648, 1.709
 0.366, 3.906, 2.930
 0.366, 3.906, 2.930
 0.671, 4.395, 3.479
 0.671, 4.395, 3.479
 1.160, 4.639, 3.967
 1.160, 4.639, 3.967
 1.587, 3.906, 4.333
 1.587, 3.906, 4.333
 1.587, 3.906, 4.333
 2.319, 2.991, 4.456
 2.319, 2.991, 4.456
 3.418, 1.282, 4.517
 3.418, 1.282, 4.517
 4.639, -0.183, 4.333
 4.639, -0.183, 4.333
 4.639, -0.183, 4.333
 5.310, -1.038, 4.028
 5.310, -1.038, 4.028
 5.981, -1.404, 3.052
 5.981, -1.404, 3.052
 6.165, -1.709, 2.136
 6.165, -1.709, 2.136
 5.859, -1.587, 1.465
 5.859, -1.587, 1.465
 5.859, -1.587, 1.465
 4.883, -1.038, 0.977
 4.883, -1.038, 0.977
 3.052, 1.038, 1.343
 3.052, 1.038, 1.343
 2.197, 2.319, 1.648
 2.197, 2.319, 1.648
 2.502, 2.625, 1.648
 2.502, 2.625, 1.648
 2.502, 2.625, 1.648
 2.075, 2.380, 1.648
 2.075, 2.380, 1.648
 2.380, 1.526, 2.014
 2.380, 1.526, 2.014
 2.991, 0.061, 1.770
 2.991, 0.061, 1.770
 3.235, -0.488, 1.465
 3.235, -0.488, 1.465
 3.235, -0.488, 1.465
 3.357, -0.549, 1.587
 3.357, -0.549, 1.587
 3.601, -0.183, 1.892
 3.601, -0.183, 1.892
 3.540, 0.488, 2.197
 3.540, 0.488, 2.197
 3.296, 0.793, 2.625
 3.296, 0.793, 2.625
 3.296, 0.793, 2.625
 2.869, 0.916, 2.930
 2.869, 0.916, 2.930
 2.014, 1.221, 3.113
 2.014, 1.221, 3.113
 1.099, 1.831, 3.479
 1.099, 1.831, 3.479
 1.099, 1.831, 3.479
 -0.305, 2.869, 4.272
 -0.305, 2.869, 4.272
 -1.221, 3.357, 4.761
 -1.221, 3.357, 4.761
 -1.465, 3.052, 4.700
 -1.465, 3.052, 4.700
 -1.160, 2.930, 4.456
 -1.160, 2.930, 4.456
 -1.160, 2.930, 4.456
 -0.427, 2.197, 3.967
 -0.427, 2.197, 3.967
 0.366, 1.160, 3.357
 0.366, 1.160, 3.357
 0.854, 1.038, 3.113
 0.854, 1.038, 3.113
 0.854, 1.038, 3.113
 1.404, 1.343, 3.113
 1.404, 1.343, 3.113
 2.808, 1.038, 2.930
 2.808, 1.038, 2.930
 4.700, -0.427, 2.380
 4.700, -0.427, 2.380
 5.981, -1.587, 1.831
 5.981, -1.587, 1.831
 5.981, -1.587, 1.831
 7.874, -2.930, 1.099
 7.874, -2.930, 1.099
 12.634, -6.287, -0.488
 12.634, -6.287, -0.488
 16.663, -11.719, -1.770
 16.663, -11.719, -1.770
 9.583, -7.935, -1.343
 9.583, -7.935, -1.343
 9.583, -7.935, -1.343
 3.296, 0.854, 1.526
 3.296, 0.854, 1.526
 1.831, 5.249, 3.418
 1.831, 5.249, 3.418
 1.953, 8.850, 4.089
 1.953, 8.850, 4.089
 1.953, 8.850, 4.089
 2.563, 8.362, 4.333
 2.563, 8.362, 4.333
 3.296, 6.348, 4.639
 3.296, 6.348, 4.639
 4.883, 2.441, 3.723
 4.883, 2.441, 3.723
 6.592, -0.183, 1.465
 6.592, -0.183, 1.465
 6.592, -0.183, 1.465
 8.789, -3.174, 1.709
 8.789, -3.174, 1.709
 12.878, -6.653, 2.197
 12.878, -6.653, 2.197
 16.541, -12.512, 1.404
 16.541, -12.512, 1.404
 10.315, -11.536, 0.000
 10.315, -11.536, 0.000
 10.315, -11.536, 0.000
 3.723, -2.258, 1.831
 3.723, -2.258, 1.831
 1.709, 1.282, 4.700
 1.709, 1.282, 4.700
 -0.488, 6.897, 5.371
 -0.488, 6.897, 5.371
 -0.488, 6.897, 5.371
 -0.793, 8.850, 5.005
 -0.793, 8.850, 5.005
 -0.061, 8.179, 4.272
 -0.061, 8.179, 4.272
 0.793, 5.554, 3.174
 0.793, 5.554, 3.174
 2.014, 1.465, 2.014
 2.014, 1.465, 2.014
 2.014, 1.465, 2.014
 3.174, -1.404, 1.465
 3.174, -1.404, 1.465
 4.211, -2.991, 1.892
 4.211, -2.991, 1.892
 5.005, -3.540, 3.113
 5.005, -3.540, 3.113
 5.005, -3.540, 3.113
 5.310, -3.784, 4.028
 5.310, -3.784, 4.028
 6.348, -4.028, 4.517
 6.348, -4.028, 4.517
 8.362, -5.127, 4.578
 8.362, -5.127, 4.578
 8.850, -5.859, 4.517
 8.850, -5.859, 4.517
 8.850, -5.859, 4.517
 8.972, -5.310, 5.554
 8.972, -5.310, 5.554
 8.606, -5.615, 7.507
 8.606, -5.615, 7.507
 5.981, -2.258, 8.911
 5.981, -2.258, 8.911
 5.981, -2.258, 8.911
 5.249, 0.061, 11.353
 5.249, 0.061, 11.353
 6.042, -0.366, 12.512
 6.042, -0.366, 12.512
 6.592, -1.648, 13.123
 6.592, -1.648, 13.123
 7.935, -3.601, 13.977
 7.935, -3.601, 13.977
 7.935, -3.601, 13.977
 9.766, -5.676, 14.771
 9.766, -5.676, 14.771
 12.512, -9.155, 15.808
 12.512, -9.155, 15.808
 15.747, -13.123, 17.334
 15.747, -13.123, 17.334
 18.372, -18.066, 19.165
 18.372, -18.066, 19.165
 18.372, -18.066, 19.165
 16.541, -19.653, 21.729
 16.541, -19.653, 21.729
 10.193, -12.024, 25.085
 10.193, -12.024, 25.085
 3.845, -3.601, 29.602
 3.845, -3.601, 29.602
 3.845, -3.601, 29.602
 1.953, -6.775, 30.823
 1.953, -6.775, 30.823
 1.831, -12.329, 34.119
 1.831, -12.329, 34.119
 2.686, -6.042, 35.400
 2.686, -6.042, 35.400
 4.822, -4.333, 36.255
 4.822, -4.333, 36.255
 4.822, -4.333, 36.255
 6.470, -2.502, 33.081
 6.470, -2.502, 33.081
 8.179, -0.427, 33.203
 8.179, -0.427, 33.203
 10.132, 1.587, 37.109
 10.132, 1.587, 37.109
 12.329, 2.930, 41.321
 12.329, 2.930, 41.321
 12.329, 2.930, 41.321
 14.709, 0.183, 44.373
 14.709, 0.183, 44.373
 14.648, -1.465, 44.312
 14.648, -1.465, 44.312
 11.658, 1.526, 44.678
 11.658, 1.526, 44.678
 10.071, 3.906, 45.471
 10.071, 3.906, 45.471
 10.071, 3.906, 45.471
 8.667, 4.578, 45.593
 8.667, 4.578, 45.593
 6.775, 0.854, 43.640
 6.775, 0.854, 43.640
 5.859, -1.221, 35.828
 5.859, -1.221, 35.828
 4.333, -6.714, 31.677
 4.333, -6.714, 31.677
 4.333, -6.714, 31.677
 2.380, -8.667, 30.701
 2.380, -8.667, 30.701
 0.671, -5.615, 30.273
 0.671, -5.615, 30.273
 0.122, 0.122, 29.114
 0.122, 0.122, 29.114
 0.610, 5.188, 27.588
 0.610, 5.188, 27.588
 0.610, 5.188, 27.588
 2.319, 7.507, 27.100
 2.319, 7.507, 27.100
 4.761, 6.042, 27.771
 4.761, 6.042, 27.771
 6.226, 7.812, 29.541
 6.226, 7.812, 29.541
 7.080, 8.301, 32.043
 7.080, 8.301, 32.043
 7.080, 8.301, 32.043
 8.057, 6.104, 31.311
 8.057, 6.104, 31.311
 8.362, 4.150, 31.921
 8.362, 4.150, 31.921
 8.911, 0.427, 31.250
 8.911, 0.427, 31.250
 8.606, -2.686, 30.518
 8.606, -2.686, 30.518
 8.606, -2.686, 30.518
 7.385, -4.761, 30.273
 7.385, -4.761, 30.273
 6.836, -5.432, 26.123
 6.836, -5.432, 26.123
 5.981, -3.296, 21.545
 5.981, -3.296, 21.545
 5.005, -0.061, 16.663
 5.005, -0.061, 16.663
 5.005, -0.061, 16.663
 3.906, 3.967, 15.869
 3.906, 3.967, 15.869
 4.395, 5.981, 15.930
 4.395, 5.981, 15.930
 5.310, 4.395, 15.991
 5.310, 4.395, 15.991
 5.310, 4.395, 15.991
 7.263, -1.343, 14.893
 7.263, -1.343, 14.893
 7.751, -2.930, 14.038
 7.751, -2.930, 14.038
 7.751, -3.662, 13.367
 7.751, -3.662, 13.367
 7.263, -3.967, 12.390
 7.263, -3.967, 12.390
 7.263, -3.967, 12.390
 6.348, -3.052, 11.292
 6.348, -3.052, 11.292
 5.249, -2.014, 9.827
 5.249, -2.014, 9.827
 3.784, -1.038, 9.033
 3.784, -1.038, 9.033
 2.747, 0.183, 8.423
 2.747, 0.183, 8.423
 2.747, 0.183, 8.423
 1.953, 1.160, 7.690
 1.953, 1.160, 7.690
 1.465, 1.709, 7.141
 1.465, 1.709, 7.141
 1.404, 2.197, 6.714
 1.404, 2.197, 6.714
 1.709, 2.930, 6.653
 1.709, 2.930, 6.653
 1.709, 2.930, 6.653
 1.892, 4.089, 7.141
 1.892, 4.089, 7.141
 2.075, 5.005, 8.423
 2.075, 5.005, 8.423
 2.930, 3.113, 8.911
 2.930, 3.113, 8.911
 3.967, 0.244, 8.545
 3.967, 0.244, 8.545
 3.967, 0.244, 8.545
