x, y, z
 0.272, -0.969, 0.080
 0.272, -0.969, 0.080
 0.276, -0.970, 0.084
 0.276, -0.970, 0.084
 0.280, -0.971, 0.081
 0.280, -0.971, 0.081
 0.280, -0.973, 0.079
 0.280, -0.973, 0.079
 0.280, -0.973, 0.079
 0.283, -0.971, 0.076
 0.283, -0.971, 0.076
 0.284, -0.972, 0.073
 0.284, -0.972, 0.073
 0.285, -0.971, 0.075
 0.285, -0.971, 0.075
 0.284, -0.970, 0.076
 0.284, -0.970, 0.076
 0.284, -0.970, 0.076
 0.285, -0.970, 0.074
 0.285, -0.970, 0.074
 0.286, -0.970, 0.075
 0.286, -0.970, 0.075
 0.284, -0.969, 0.075
 0.284, -0.969, 0.075
 0.286, -0.969, 0.074
 0.286, -0.969, 0.074
 0.286, -0.969, 0.074
 0.286, -0.969, 0.074
 0.286, -0.969, 0.074
 0.287, -0.971, 0.074
 0.287, -0.971, 0.074
 0.287, -0.970, 0.073
 0.287, -0.970, 0.073
 0.287, -0.970, 0.073
 0.287, -0.970, 0.073
 0.287, -0.970, 0.073
 0.289, -0.970, 0.074
 0.289, -0.970, 0.074
 0.291, -0.969, 0.070
 0.291, -0.969, 0.070
 0.290, -0.969, 0.070
 0.290, -0.969, 0.070
 0.292, -0.969, 0.070
 0.292, -0.969, 0.070
 0.292, -0.969, 0.070
 0.291, -0.971, 0.071
 0.291, -0.971, 0.071
 0.290, -0.969, 0.067
 0.290, -0.969, 0.067
 0.285, -0.969, 0.072
 0.285, -0.969, 0.072
 0.286, -0.969, 0.070
 0.286, -0.969, 0.070
 0.286, -0.969, 0.070
 0.286, -0.969, 0.071
 0.286, -0.969, 0.071
 0.286, -0.969, 0.074
 0.286, -0.969, 0.074
 0.287, -0.969, 0.073
 0.287, -0.969, 0.073
 0.287, -0.970, 0.075
 0.287, -0.970, 0.075
 0.287, -0.970, 0.075
 0.287, -0.970, 0.073
 0.287, -0.970, 0.073
 0.288, -0.970, 0.070
 0.288, -0.970, 0.070
 0.287, -0.970, 0.069
 0.287, -0.970, 0.069
 0.286, -0.970, 0.068
 0.286, -0.970, 0.068
 0.286, -0.970, 0.068
 0.287, -0.972, 0.068
 0.287, -0.972, 0.068
 0.286, -0.969, 0.069
 0.286, -0.969, 0.069
 0.286, -0.970, 0.069
 0.286, -0.970, 0.069
 0.286, -0.970, 0.069
 0.286, -0.969, 0.071
 0.286, -0.969, 0.071
 0.286, -0.969, 0.073
 0.286, -0.969, 0.073
 0.286, -0.969, 0.072
 0.286, -0.969, 0.072
 0.286, -0.969, 0.072
 0.286, -0.970, 0.071
 0.286, -0.970, 0.071
 0.286, -0.968, 0.072
 0.286, -0.968, 0.072
 0.287, -0.969, 0.073
 0.287, -0.969, 0.073
 0.287, -0.969, 0.073
 0.287, -0.969, 0.073
 0.287, -0.969, 0.073
 0.287, -0.969, 0.075
 0.287, -0.969, 0.075
 0.287, -0.970, 0.076
 0.287, -0.970, 0.076
 0.288, -0.968, 0.074
 0.288, -0.968, 0.074
 0.290, -0.969, 0.071
 0.290, -0.969, 0.071
 0.290, -0.969, 0.071
 0.289, -0.968, 0.072
 0.289, -0.968, 0.072
 0.288, -0.970, 0.072
 0.288, -0.970, 0.072
 0.287, -0.968, 0.071
 0.287, -0.968, 0.071
 0.287, -0.968, 0.071
 0.287, -0.969, 0.072
 0.287, -0.969, 0.072
 0.289, -0.969, 0.073
 0.289, -0.969, 0.073
 0.289, -0.969, 0.072
 0.289, -0.969, 0.072
 0.289, -0.968, 0.072
 0.289, -0.968, 0.072
 0.289, -0.968, 0.072
 0.288, -0.969, 0.074
 0.288, -0.969, 0.074
 0.288, -0.969, 0.073
 0.288, -0.969, 0.073
 0.289, -0.969, 0.073
 0.289, -0.969, 0.073
 0.289, -0.969, 0.073
 0.287, -0.969, 0.073
 0.287, -0.969, 0.073
 0.286, -0.969, 0.074
 0.286, -0.969, 0.074
 0.285, -0.968, 0.072
 0.285, -0.968, 0.072
 0.287, -0.968, 0.072
 0.287, -0.968, 0.072
 0.287, -0.968, 0.072
 0.285, -0.968, 0.073
 0.285, -0.968, 0.073
 0.290, -0.969, 0.072
 0.290, -0.969, 0.072
 0.306, -0.961, 0.059
 0.306, -0.961, 0.059
 0.306, -0.961, 0.059
 0.298, -0.966, 0.069
 0.298, -0.966, 0.069
 0.281, -0.969, 0.082
 0.281, -0.969, 0.082
 0.286, -0.970, 0.079
 0.286, -0.970, 0.079
 0.281, -0.973, 0.081
 0.281, -0.973, 0.081
 0.281, -0.973, 0.081
 0.282, -0.974, 0.079
 0.282, -0.974, 0.079
 0.281, -0.970, 0.076
 0.281, -0.970, 0.076
 0.283, -0.971, 0.075
 0.283, -0.971, 0.075
 0.287, -0.971, 0.074
 0.287, -0.971, 0.074
 0.287, -0.971, 0.074
 0.287, -0.972, 0.072
 0.287, -0.972, 0.072
 0.288, -0.970, 0.072
 0.288, -0.970, 0.072
 0.288, -0.969, 0.072
 0.288, -0.969, 0.072
 0.288, -0.969, 0.072
 0.288, -0.969, 0.074
 0.288, -0.969, 0.074
 0.289, -0.969, 0.075
 0.289, -0.969, 0.075
 0.287, -0.969, 0.076
 0.287, -0.969, 0.076
 0.289, -0.968, 0.077
 0.289, -0.968, 0.077
 0.289, -0.968, 0.077
 0.290, -0.969, 0.075
 0.290, -0.969, 0.075
 0.292, -0.968, 0.076
 0.292, -0.968, 0.076
 0.291, -0.968, 0.074
 0.291, -0.968, 0.074
 0.291, -0.969, 0.073
 0.291, -0.969, 0.073
 0.291, -0.969, 0.073
 0.289, -0.969, 0.075
 0.289, -0.969, 0.075
 0.289, -0.969, 0.075
 0.289, -0.969, 0.075
 0.288, -0.969, 0.076
 0.288, -0.969, 0.076
 0.287, -0.967, 0.076
 0.287, -0.967, 0.076
 0.287, -0.967, 0.076
 0.288, -0.968, 0.076
 0.288, -0.968, 0.076
 0.288, -0.967, 0.077
 0.288, -0.967, 0.077
 0.289, -0.968, 0.077
 0.289, -0.968, 0.077
 0.289, -0.968, 0.077
 0.288, -0.969, 0.077
 0.288, -0.969, 0.077
 0.289, -0.969, 0.077
 0.289, -0.969, 0.077
 0.288, -0.967, 0.077
 0.288, -0.967, 0.077
 0.288, -0.969, 0.076
 0.288, -0.969, 0.076
 0.288, -0.969, 0.076
 0.287, -0.967, 0.078
 0.287, -0.967, 0.078
 0.287, -0.969, 0.077
 0.287, -0.969, 0.077
 0.287, -0.968, 0.078
 0.287, -0.968, 0.078
 0.287, -0.968, 0.078
 0.289, -0.971, 0.078
 0.289, -0.971, 0.078
 0.288, -0.969, 0.076
 0.288, -0.969, 0.076
 0.288, -0.969, 0.076
 0.288, -0.969, 0.076
 0.287, -0.969, 0.076
 0.287, -0.969, 0.076
 0.287, -0.969, 0.076
 0.286, -0.969, 0.076
 0.286, -0.969, 0.076
 0.286, -0.969, 0.078
 0.286, -0.969, 0.078
 0.288, -0.969, 0.076
 0.288, -0.969, 0.076
 0.288, -0.969, 0.076
 0.290, -0.968, 0.076
 0.290, -0.968, 0.076
 0.289, -0.968, 0.076
 0.289, -0.968, 0.076
 0.289, -0.969, 0.076
 0.289, -0.969, 0.076
 0.289, -0.969, 0.076
 0.289, -0.969, 0.076
 0.289, -0.969, 0.076
 0.290, -0.969, 0.078
 0.290, -0.969, 0.078
 0.288, -0.968, 0.078
 0.288, -0.968, 0.078
 0.287, -0.970, 0.077
 0.287, -0.970, 0.077
 0.287, -0.970, 0.077
 0.288, -0.968, 0.076
 0.288, -0.968, 0.076
 0.286, -0.969, 0.077
 0.286, -0.969, 0.077
 0.288, -0.968, 0.076
 0.288, -0.968, 0.076
 0.288, -0.968, 0.076
 0.290, -0.970, 0.077
 0.290, -0.970, 0.077
 0.289, -0.969, 0.076
 0.289, -0.969, 0.076
 0.287, -0.969, 0.076
 0.287, -0.969, 0.076
 0.288, -0.969, 0.076
 0.288, -0.969, 0.076
 0.288, -0.969, 0.076
 0.285, -0.969, 0.075
 0.285, -0.969, 0.075
 0.285, -0.969, 0.077
 0.285, -0.969, 0.077
 0.285, -0.968, 0.077
 0.285, -0.968, 0.077
 0.286, -0.968, 0.077
 0.286, -0.968, 0.077
 0.286, -0.968, 0.077
 0.285, -0.968, 0.077
 0.285, -0.968, 0.077
 0.286, -0.968, 0.076
 0.286, -0.968, 0.076
 0.286, -0.968, 0.077
 0.286, -0.968, 0.077
 0.285, -0.968, 0.078
 0.285, -0.968, 0.078
 0.285, -0.968, 0.078
 0.286, -0.970, 0.079
 0.286, -0.970, 0.079
 0.287, -0.969, 0.078
 0.287, -0.969, 0.078
 0.286, -0.969, 0.077
 0.286, -0.969, 0.077
 0.287, -0.969, 0.076
 0.287, -0.969, 0.076
 0.287, -0.969, 0.076
 0.288, -0.969, 0.076
 0.288, -0.969, 0.076
 0.287, -0.970, 0.076
 0.287, -0.970, 0.076
 0.288, -0.971, 0.076
 0.288, -0.971, 0.076
 0.287, -0.969, 0.075
 0.287, -0.969, 0.075
 0.287, -0.969, 0.075
 0.286, -0.970, 0.075
 0.286, -0.970, 0.075
 0.285, -0.969, 0.076
 0.285, -0.969, 0.076
 0.287, -0.969, 0.076
 0.287, -0.969, 0.076
 0.287, -0.969, 0.076
 0.286, -0.969, 0.077
 0.286, -0.969, 0.077
 0.286, -0.968, 0.074
 0.286, -0.968, 0.074
 0.286, -0.968, 0.073
 0.286, -0.968, 0.073
 0.286, -0.968, 0.073
 0.287, -0.970, 0.074
 0.287, -0.970, 0.074
 0.287, -0.969, 0.074
 0.287, -0.969, 0.074
 0.287, -0.970, 0.075
 0.287, -0.970, 0.075
 0.286, -0.970, 0.075
 0.286, -0.970, 0.075
 0.286, -0.970, 0.075
 0.286, -0.969, 0.073
 0.286, -0.969, 0.073
 0.285, -0.969, 0.071
 0.285, -0.969, 0.071
 0.286, -0.969, 0.071
 0.286, -0.969, 0.071
 0.286, -0.969, 0.071
 0.285, -0.969, 0.072
 0.285, -0.969, 0.072
 0.285, -0.969, 0.072
 0.285, -0.969, 0.072
 0.285, -0.969, 0.073
 0.285, -0.969, 0.073
 0.285, -0.969, 0.071
 0.285, -0.969, 0.071
 0.285, -0.969, 0.071
 0.286, -0.971, 0.076
 0.286, -0.971, 0.076
 0.284, -0.970, 0.075
 0.284, -0.970, 0.075
 0.286, -0.969, 0.072
 0.286, -0.969, 0.072
 0.286, -0.967, 0.071
 0.286, -0.967, 0.071
 0.286, -0.967, 0.071
 0.291, -0.969, 0.068
 0.291, -0.969, 0.068
 0.287, -0.969, 0.070
 0.287, -0.969, 0.070
 0.289, -0.970, 0.070
 0.289, -0.970, 0.070
 0.289, -0.970, 0.070
 0.292, -0.968, 0.066
 0.292, -0.968, 0.066
 0.287, -0.970, 0.072
 0.287, -0.970, 0.072
 0.287, -0.969, 0.071
 0.287, -0.969, 0.071
 0.287, -0.969, 0.071
 0.304, -0.964, 0.064
 0.304, -0.964, 0.064
 0.296, -0.967, 0.069
 0.296, -0.967, 0.069
 0.277, -0.972, 0.076
 0.277, -0.972, 0.076
 0.281, -0.971, 0.074
 0.281, -0.971, 0.074
 0.281, -0.971, 0.074
 0.289, -0.971, 0.072
 0.289, -0.971, 0.072
 0.281, -0.973, 0.069
 0.281, -0.973, 0.069
 0.285, -0.967, 0.067
 0.285, -0.967, 0.067
 0.303, -0.959, 0.064
 0.303, -0.959, 0.064
 0.303, -0.959, 0.064
 0.276, -0.971, 0.065
 0.276, -0.971, 0.065
 0.278, -0.975, 0.070
 0.278, -0.975, 0.070
 0.277, -0.972, 0.070
 0.277, -0.972, 0.070
 0.276, -0.971, 0.067
 0.276, -0.971, 0.067
 0.276, -0.971, 0.067
 0.282, -0.974, 0.070
 0.282, -0.974, 0.070
 0.280, -0.977, 0.076
 0.280, -0.977, 0.076
 0.282, -0.978, 0.073
 0.282, -0.978, 0.073
 0.282, -0.978, 0.073
 0.285, -0.978, 0.073
 0.285, -0.978, 0.073
 0.287, -0.974, 0.072
 0.287, -0.974, 0.072
 0.276, -0.973, 0.069
 0.276, -0.973, 0.069
 0.278, -0.974, 0.064
 0.278, -0.974, 0.064
 0.278, -0.974, 0.064
 0.280, -0.974, 0.062
 0.280, -0.974, 0.062
 0.274, -0.974, 0.067
 0.274, -0.974, 0.067
 0.264, -0.974, 0.064
 0.264, -0.974, 0.064
 0.264, -0.974, 0.064
 0.268, -0.978, 0.068
 0.268, -0.978, 0.068
 0.276, -0.978, 0.068
 0.276, -0.978, 0.068
 0.268, -0.978, 0.067
 0.268, -0.978, 0.067
 0.279, -0.977, 0.068
 0.279, -0.977, 0.068
 0.279, -0.977, 0.068
 0.284, -0.973, 0.067
 0.284, -0.973, 0.067
 0.274, -0.975, 0.068
 0.274, -0.975, 0.068
 0.273, -0.976, 0.075
 0.273, -0.976, 0.075
 0.281, -0.980, 0.082
 0.281, -0.980, 0.082
 0.281, -0.980, 0.082
 0.266, -0.976, 0.085
 0.266, -0.976, 0.085
 0.263, -0.977, 0.088
 0.263, -0.977, 0.088
 0.291, -0.981, 0.086
 0.291, -0.981, 0.086
 0.280, -0.984, 0.082
 0.280, -0.984, 0.082
 0.280, -0.984, 0.082
 0.275, -0.973, 0.091
 0.275, -0.973, 0.091
 0.315, -0.982, 0.091
 0.315, -0.982, 0.091
 0.245, -0.981, 0.083
 0.245, -0.981, 0.083
 0.245, -0.981, 0.083
 0.243, -0.990, 0.108
 0.243, -0.990, 0.108
 0.267, -0.988, 0.112
 0.267, -0.988, 0.112
 0.259, -0.985, 0.138
 0.259, -0.985, 0.138
 0.264, -0.988, 0.132
 0.264, -0.988, 0.132
 0.264, -0.988, 0.132
 0.270, -0.985, 0.111
 0.270, -0.985, 0.111
 0.369, -1.005, 0.111
 0.369, -1.005, 0.111
 0.362, -1.009, 0.109
 0.362, -1.009, 0.109
 0.276, -1.027, 0.127
 0.276, -1.027, 0.127
 0.276, -1.027, 0.127
 0.308, -1.031, 0.137
 0.308, -1.031, 0.137
 0.272, -1.072, 0.114
 0.272, -1.072, 0.114
 0.281, -1.029, 0.117
 0.281, -1.029, 0.117
 0.207, -1.072, 0.109
 0.207, -1.072, 0.109
 0.207, -1.072, 0.109
 0.245, -1.076, 0.102
 0.245, -1.076, 0.102
 0.340, -1.077, 0.115
 0.340, -1.077, 0.115
 0.238, -1.090, 0.147
 0.238, -1.090, 0.147
 0.162, -1.094, 0.173
 0.162, -1.094, 0.173
 0.162, -1.094, 0.173
 0.225, -1.053, 0.199
 0.225, -1.053, 0.199
 0.224, -1.064, 0.198
 0.224, -1.064, 0.198
 0.217, -1.028, 0.211
 0.217, -1.028, 0.211
 0.271, -1.045, 0.218
 0.271, -1.045, 0.218
 0.271, -1.045, 0.218
 0.231, -1.054, 0.210
 0.231, -1.054, 0.210
 0.219, -1.054, 0.209
 0.219, -1.054, 0.209
 0.269, -1.045, 0.193
 0.269, -1.045, 0.193
 0.247, -1.029, 0.185
 0.247, -1.029, 0.185
 0.247, -1.029, 0.185
 0.176, -1.073, 0.173
 0.176, -1.073, 0.173
 0.200, -0.968, 0.172
 0.200, -0.968, 0.172
 0.210, -0.992, 0.141
 0.210, -0.992, 0.141
 0.261, -1.000, 0.125
 0.261, -1.000, 0.125
 0.261, -1.000, 0.125
 0.191, -1.008, 0.109
 0.191, -1.008, 0.109
 0.119, -0.988, 0.122
 0.119, -0.988, 0.122
 0.086, -0.970, 0.120
 0.086, -0.970, 0.120
 0.048, -0.950, 0.116
 0.048, -0.950, 0.116
 0.048, -0.950, 0.116
 0.047, -0.899, 0.115
 0.047, -0.899, 0.115
 0.052, -0.901, 0.111
 0.052, -0.901, 0.111
 0.034, -0.918, 0.126
 0.034, -0.918, 0.126
 0.034, -0.918, 0.126
 0.026, -0.897, 0.121
 0.026, -0.897, 0.121
 0.031, -0.902, 0.105
 0.031, -0.902, 0.105
 0.068, -0.903, 0.095
 0.068, -0.903, 0.095
 0.031, -0.919, 0.076
 0.031, -0.919, 0.076
 0.031, -0.919, 0.076
 0.058, -0.921, 0.066
 0.058, -0.921, 0.066
 0.048, -0.944, 0.089
 0.048, -0.944, 0.089
 -0.020, -0.934, 0.114
 -0.020, -0.934, 0.114
 -0.004, -0.947, 0.142
 -0.004, -0.947, 0.142
 -0.004, -0.947, 0.142
 0.032, -0.944, 0.160
 0.032, -0.944, 0.160
 0.030, -0.951, 0.170
 0.030, -0.951, 0.170
 0.045, -0.954, 0.169
 0.045, -0.954, 0.169
 0.045, -0.954, 0.169
 0.072, -0.974, 0.176
 0.072, -0.974, 0.176
 0.075, -0.993, 0.169
 0.075, -0.993, 0.169
 0.094, -0.985, 0.125
 0.094, -0.985, 0.125
 0.128, -0.997, 0.046
 0.128, -0.997, 0.046
 0.128, -0.997, 0.046
 0.155, -1.016, -0.069
 0.155, -1.016, -0.069
 0.113, -1.003, -0.039
 0.113, -1.003, -0.039
 -0.011, -0.995, -0.042
 -0.011, -0.995, -0.042
 0.029, -0.988, -0.042
 0.029, -0.988, -0.042
 0.029, -0.988, -0.042
 0.003, -0.992, 0.029
 0.003, -0.992, 0.029
 -0.053, -0.954, 0.180
 -0.053, -0.954, 0.180
 -0.075, -0.984, 0.222
 -0.075, -0.984, 0.222
 0.023, -1.008, 0.264
 0.023, -1.008, 0.264
 0.023, -1.008, 0.264
 0.010, -1.010, 0.316
 0.010, -1.010, 0.316
 0.037, -1.007, 0.347
 0.037, -1.007, 0.347
 0.033, -1.001, 0.327
 0.033, -1.001, 0.327
 0.033, -1.004, 0.250
 0.033, -1.004, 0.250
 0.033, -1.004, 0.250
 0.031, -1.004, 0.141
 0.031, -1.004, 0.141
 0.036, -1.011, 0.020
 0.036, -1.011, 0.020
 0.049, -1.001, -0.102
 0.049, -1.001, -0.102
 0.036, -0.984, -0.151
 0.036, -0.984, -0.151
 0.036, -0.984, -0.151
 0.007, -0.983, -0.144
 0.007, -0.983, -0.144
 -0.030, -0.937, 0.076
 -0.030, -0.937, 0.076
 -0.189, -0.966, 0.117
 -0.189, -0.966, 0.117
 -0.007, -0.993, 0.230
 -0.007, -0.993, 0.230
 -0.007, -0.993, 0.230
 -0.083, -1.009, 0.323
 -0.083, -1.009, 0.323
 -0.038, -0.990, 0.348
 -0.038, -0.990, 0.348
 -0.029, -0.981, 0.362
 -0.029, -0.981, 0.362
 -0.026, -0.978, 0.322
 -0.026, -0.978, 0.322
 -0.026, -0.978, 0.322
 -0.044, -0.984, 0.266
 -0.044, -0.984, 0.266
 -0.069, -0.967, 0.191
 -0.069, -0.967, 0.191
 -0.065, -0.950, 0.109
 -0.065, -0.950, 0.109
 -0.035, -0.932, 0.086
 -0.035, -0.932, 0.086
 -0.035, -0.932, 0.086
 -0.089, -0.933, 0.092
 -0.089, -0.933, 0.092
 -0.032, -0.975, 0.097
 -0.032, -0.975, 0.097
 -0.014, -1.004, 0.145
 -0.014, -1.004, 0.145
 -0.014, -1.004, 0.145
 -0.018, -1.015, 0.180
 -0.018, -1.015, 0.180
 0.007, -1.023, 0.212
 0.007, -1.023, 0.212
 0.008, -1.026, 0.221
 0.008, -1.026, 0.221
 0.003, -1.027, 0.222
 0.003, -1.027, 0.222
 0.003, -1.027, 0.222
 0.019, -1.026, 0.206
 0.019, -1.026, 0.206
 0.031, -1.009, 0.188
 0.031, -1.009, 0.188
 0.036, -1.012, 0.156
 0.036, -1.012, 0.156
 0.053, -1.000, 0.118
 0.053, -1.000, 0.118
 0.053, -1.000, 0.118
 0.056, -0.999, 0.124
 0.056, -0.999, 0.124
 0.015, -0.997, 0.130
 0.015, -0.997, 0.130
 0.082, -1.000, 0.131
 0.082, -1.000, 0.131
 0.069, -1.033, 0.171
 0.069, -1.033, 0.171
 0.069, -1.033, 0.171
 0.016, -1.011, 0.200
 0.016, -1.011, 0.200
 0.054, -1.012, 0.198
 0.054, -1.012, 0.198
 0.015, -1.013, 0.200
 0.015, -1.013, 0.200
 -0.012, -1.000, 0.205
 -0.012, -1.000, 0.205
 -0.012, -1.000, 0.205
 -0.001, -1.002, 0.189
 -0.001, -1.002, 0.189
 0.009, -1.000, 0.159
 0.009, -1.000, 0.159
 0.033, -1.001, 0.130
 0.033, -1.001, 0.130
 0.032, -1.003, 0.128
 0.032, -1.003, 0.128
 0.032, -1.003, 0.128
 0.053, -1.002, 0.118
 0.053, -1.002, 0.118
 0.085, -1.018, 0.122
 0.085, -1.018, 0.122
 0.048, -1.015, 0.154
 0.048, -1.015, 0.154
 0.048, -1.015, 0.154
 0.088, -1.023, 0.173
 0.088, -1.023, 0.173
 0.069, -1.025, 0.209
 0.069, -1.025, 0.209
 0.044, -1.006, 0.229
 0.044, -1.006, 0.229
 0.044, -1.006, 0.229
 0.059, -1.007, 0.225
 0.059, -1.007, 0.225
 0.037, -1.006, 0.227
 0.037, -1.006, 0.227
 0.001, -0.981, 0.224
 0.001, -0.981, 0.224
 0.009, -0.980, 0.209
 0.009, -0.980, 0.209
 0.009, -0.980, 0.209
 0.011, -0.994, 0.180
 0.011, -0.994, 0.180
 0.015, -0.994, 0.146
 0.015, -0.994, 0.146
 0.029, -1.000, 0.116
 0.029, -1.000, 0.116
 0.034, -1.001, 0.096
 0.034, -1.001, 0.096
 0.034, -1.001, 0.096
 0.035, -1.001, 0.092
 0.035, -1.001, 0.092
 0.037, -1.004, 0.081
 0.037, -1.004, 0.081
 0.029, -1.000, 0.089
 0.029, -1.000, 0.089
 0.032, -1.000, 0.097
 0.032, -1.000, 0.097
 0.032, -1.000, 0.097
 0.052, -1.013, 0.086
 0.052, -1.013, 0.086
 0.031, -1.005, 0.077
 0.031, -1.005, 0.077
 0.038, -1.005, 0.059
 0.038, -1.005, 0.059
 0.025, -1.000, 0.053
 0.025, -1.000, 0.053
 0.025, -1.000, 0.053
 -0.002, -0.990, 0.074
 -0.002, -0.990, 0.074
 -0.017, -0.986, 0.100
 -0.017, -0.986, 0.100
 -0.036, -0.976, 0.161
 -0.036, -0.976, 0.161
 -0.036, -0.976, 0.161
 -0.021, -0.977, 0.193
 -0.021, -0.977, 0.193
 0.013, -0.981, 0.216
 0.013, -0.981, 0.216
 0.006, -0.983, 0.253
 0.006, -0.983, 0.253
 0.024, -0.994, 0.269
 0.024, -0.994, 0.269
 0.024, -0.994, 0.269
 0.018, -0.994, 0.279
 0.018, -0.994, 0.279
 0.021, -0.996, 0.264
 0.021, -0.996, 0.264
 0.022, -1.002, 0.237
 0.022, -1.002, 0.237
 0.022, -1.002, 0.237
 0.019, -1.003, 0.196
 0.019, -1.003, 0.196
 0.034, -1.007, 0.150
 0.034, -1.007, 0.150
 0.039, -1.010, 0.100
 0.039, -1.010, 0.100
 0.025, -1.004, 0.106
 0.025, -1.004, 0.106
 0.025, -1.004, 0.106
 -0.013, -1.001, 0.132
 -0.013, -1.001, 0.132
 0.028, -1.001, 0.139
 0.028, -1.001, 0.139
 0.038, -1.001, 0.158
 0.038, -1.001, 0.158
 0.035, -1.002, 0.175
 0.035, -1.002, 0.175
 0.035, -1.002, 0.175
 0.033, -1.000, 0.199
 0.033, -1.000, 0.199
 0.023, -0.996, 0.226
 0.023, -0.996, 0.226
 0.027, -0.992, 0.229
 0.027, -0.992, 0.229
