x, y, z
4.45557;-5.98145;-2.99072
7.32422;-10.62012;-5.24902
10.07080;-13.85498;-5.06592
11.04736;-16.17432;-6.71387
11.96289;-16.84570;-8.48389
12.32910;-16.78467;-8.42285
13.30566;-17.82227;-8.66699
14.16016;-17.82227;-7.01904
15.99121;-19.89746;-12.20703
19.59229;-22.09473;-19.65332
25.75684;-19.83643;-14.22119
27.28271;-18.49365;-10.49805
21.36230;-21.17920;-10.13184
13.97705;-19.04297;-1.83105
3.47900;-13.06152;4.51660
-5.31006;2.86865;-3.47900
-10.80322;15.74707;-4.76074
-17.57812;24.35303;8.48389
-24.96338;26.42822;18.85986
-23.25439;32.34863;43.76221
-32.77588;19.77539;21.48438
-20.32471;29.66309;33.38623
-22.15576;29.78516;7.20215
-19.47021;29.84619;-0.85449
-11.04736;22.33887;7.87354
-12.81738;17.08984;-2.25830
-2.62451;8.17871;3.78418
-0.12207;2.74658;0.30518
-0.24414;-1.70898;-2.44141
0.91553;-3.54004;-3.60107
2.99072;-5.55420;-3.47900
2.80762;-7.75146;-2.25830
9.39941;-13.42773;-11.90186
11.65771;-14.22119;-4.69971
12.63428;-14.40430;-16.41846
10.62012;-11.90186;-11.29150
10.49805;-11.71875;-12.69531
10.74219;-8.48389;-17.76123
14.77051;-4.76074;-17.45605
16.23535;-6.95801;-0.30518
12.93945;-4.63867;-8.85010
10.43701;-4.88281;-1.58691
10.07080;-4.63867;-5.67627
13.54980;-8.66699;-6.34766
13.36670;-11.10840;-1.58691
10.55908;-7.69043;-4.02832
5.12695;-5.18799;0.12207
-0.30518;2.25830;0.54932
-4.57764;11.23047;1.95312
-9.03320;15.31982;2.38037
-13.67188;18.49365;3.17383
-14.46533;20.08057;7.93457
-16.54053;21.36230;5.92041
-16.35742;23.74268;14.09912
-22.52197;26.85547;11.96289
-21.72852;25.63477;18.24951
-20.14160;28.38135;21.36230
-15.50293;23.01025;14.77051
-8.97217;16.05225;10.98633
-3.84521;13.12256;7.32422
2.38037;8.78906;9.52148
-2.62451;2.44141;1.52588
2.38037;-2.38037;-1.77002
1.15967;-3.72314;-1.89209
2.44141;-7.56836;-6.22559
1.52588;-12.69531;-9.39941
6.04248;-19.34814;-11.65771
11.65771;-18.43262;-13.97705
12.87842;-15.01465;-10.86426
14.40430;-11.71875;-11.77979
15.31982;-11.04736;-11.59668
16.29639;-10.92529;-13.67188
18.43262;-13.12256;-13.30566
18.85986;-13.36670;-11.77979
18.37158;-13.36670;-11.47461
19.83643;-10.98633;-8.54492
18.31055;-9.03320;-14.16016
15.99121;-9.46045;-5.24902
11.23047;-5.06592;-8.11768
6.46973;-2.44141;-4.76074
0.54932;1.52588;-0.24414
-5.49316;6.83594;2.92969
-10.98633;11.16943;9.33838
-14.83154;12.14600;10.49805
-16.84570;15.50293;13.73291
-19.53125;17.39502;14.95361
-20.38574;20.44678;17.51709
-20.93506;21.42334;14.34326
-20.38574;21.17920;16.60156
-21.85059;22.39990;15.74707
-19.53125;21.66748;16.66260
-14.34326;19.10400;25.14648
-10.80322;14.70947;0.97656
-0.06104;14.03809;10.86426
-3.60107;4.76074;1.95312
-2.86865;-3.72314;-3.54004
0.12207;-3.90625;-1.95312
0.97656;-6.10352;-5.55420
-0.00000;-6.77490;-4.88281
3.90625;-11.84082;-3.66211
11.23047;-22.33887;-13.79395
17.63916;-24.29199;-13.54980
19.40918;-26.12305;-20.50781
22.33887;-25.51270;-18.37158
23.31543;-21.78955;-15.19775
23.19336;-17.57812;-13.36670
21.36230;-13.18359;-10.98633
18.67676;-10.25391;-8.91113
16.60156;-5.73730;-5.55420
12.39014;-1.52588;-7.32422
8.78906;0.42725;-7.32422
2.50244;2.19727;-2.07520
-3.35693;6.71387;0.97656
-6.89697;8.85010;7.14111
-9.76562;11.96289;7.99561
-12.81738;12.81738;9.76562
-15.86914;14.34326;10.07080
-17.63916;17.88330;15.86914
-19.65332;20.81299;15.31982
-18.67676;22.70508;18.98193
-19.71436;22.27783;15.62500
-18.06641;21.48438;17.51709
-15.93018;22.09473;14.34326
-11.35254;17.27295;5.98145
-7.93457;9.33838;3.96729
3.47900;5.06592;6.04248
-2.80762;-2.13623;-1.34277
0.06104;-3.78418;-2.07520
0.18311;-2.92969;-1.28174
-1.03760;-4.21143;-2.50244
0.54932;-5.31006;-1.52588
4.63867;-10.49805;-7.38525
10.62012;-19.16504;-10.19287
13.24463;-23.31543;-14.70947
16.17432;-25.75684;-18.43262
20.38574;-23.62061;-12.93945
23.37646;-20.93506;-19.47021
25.14648;-15.93018;-21.11816
24.35303;-12.81738;-15.01465
21.72852;-10.86426;-10.62012
15.25879;-6.04248;-9.27734
9.39941;-3.84521;-6.04248
3.41797;-1.70898;-2.25830
-1.22070;2.31934;1.77002
-5.85938;6.10352;7.56836
-9.09424;10.74219;8.54492
-11.16943;10.19287;7.08008
-14.34326;12.93945;8.66699
-14.64844;15.56396;11.59668
-19.95850;19.77539;10.31494
-18.67676;19.77539;25.32959
-22.27783;23.98682;14.58740
-21.11816;23.62061;17.45605
-21.17920;24.65820;13.06152
-18.24951;23.68164;14.28223
-16.11328;24.53613;8.91113
-10.74219;18.37158;8.11768
-5.79834;11.84082;7.26318
-0.61035;4.88281;3.66211
1.15967;-2.13623;-0.85449
2.74658;-6.95801;-5.00488
3.47900;-11.47461;-5.67627
7.01904;-19.83643;-10.55908
10.25391;-22.33887;-14.58740
15.07568;-23.07129;-10.98633
16.72363;-25.75684;-16.66260
18.37158;-25.39062;-16.47949
21.30127;-25.57373;-11.77979
22.39990;-21.17920;-11.53564
21.42334;-18.73779;-10.74219
17.33398;-11.47461;-7.81250
12.32910;-7.26318;-8.11768
9.15527;-3.66211;-10.62012
5.37109;-0.61035;-8.11768
-0.97656;2.07520;-4.02832
-5.49316;6.89697;2.56348
-7.62939;9.76562;2.92969
-10.13184;6.22559;4.69971
-9.58252;5.98145;11.47461
-9.39941;6.65283;2.25830
-9.46045;9.09424;8.05664
-8.54492;11.23047;14.03809
-12.39014;16.11328;6.89697
-12.20703;16.90674;18.06641
-16.23535;19.28711;5.98145
-15.56396;18.18848;12.63428
-16.11328;18.61572;6.95801
-16.23535;17.88330;10.55908
-11.90186;19.89746;12.45117
-10.74219;16.11328;9.52148
-6.83594;10.43701;6.89697
-3.29590;8.36182;4.02832
-0.42725;7.20215;4.08936
0.06104;6.71387;3.54004
1.03760;6.77490;3.17383
0.61035;3.23486;1.03760
3.11279;-0.91553;-0.06104
2.56348;-13.06152;-5.37109
11.10840;-24.23096;-16.66260
14.70947;-26.00098;-10.43701
13.48877;-26.85547;-20.26367
14.28223;-26.06201;-15.74707
14.40430;-25.32959;-17.02881
14.95361;-23.43750;-13.73291
15.19775;-16.54053;-4.88281
12.75635;-12.63428;-4.21143
10.62012;-8.85010;-2.99072
7.87354;-3.47900;-5.85938
5.49316;2.01416;-6.83594
3.23486;2.44141;-2.92969
0.24414;2.44141;1.09863
-2.80762;4.94385;2.01416
-4.45557;8.85010;4.51660
-4.94385;10.86426;12.81738
-8.54492;13.54980;4.33350
-10.49805;15.56396;5.43213
-12.69531;15.13672;10.49805
-14.64844;17.88330;9.58252
