x, y, z
 0.396, -1.014, 0.000
 0.333, -1.030, 0.019
 0.333, -1.030, 0.019
 0.302, -1.042, 0.067
 0.302, -1.042, 0.067
 0.300, -1.049, 0.098
 0.300, -1.049, 0.098
 0.300, -1.049, 0.098
 0.220, -1.062, 0.102
 0.220, -1.062, 0.102
 0.183, -1.060, 0.126
 0.183, -1.060, 0.126
 0.176, -1.055, 0.134
 0.176, -1.055, 0.134
 0.205, -1.051, 0.129
 0.205, -1.051, 0.129
 0.205, -1.051, 0.129
 0.209, -1.045, 0.125
 0.209, -1.045, 0.125
 0.191, -1.022, 0.119
 0.191, -1.022, 0.119
 0.195, -1.027, 0.108
 0.195, -1.027, 0.108
 0.237, -1.013, 0.083
 0.237, -1.013, 0.083
 0.237, -1.013, 0.083
 0.272, -1.001, 0.051
 0.272, -1.001, 0.051
 0.262, -1.025, 0.037
 0.262, -1.025, 0.037
 0.183, -1.023, 0.046
 0.183, -1.023, 0.046
 0.165, -0.989, 0.045
 0.165, -0.989, 0.045
 0.165, -0.989, 0.045
 0.180, -0.996, 0.051
 0.180, -0.996, 0.051
 0.159, -0.983, 0.060
 0.159, -0.983, 0.060
 0.148, -0.975, 0.064
 0.148, -0.975, 0.064
 0.143, -1.004, 0.056
 0.143, -1.004, 0.056
 0.143, -1.004, 0.056
 0.127, -0.958, 0.070
 0.127, -0.958, 0.070
 0.098, -1.021, 0.092
 0.098, -1.021, 0.092
 0.114, -0.996, 0.079
 0.114, -0.996, 0.079
 0.114, -0.996, 0.079
 0.137, -0.970, 0.061
 0.137, -0.970, 0.061
 0.151, -0.972, 0.036
 0.151, -0.972, 0.036
 0.166, -0.964, 0.021
 0.166, -0.964, 0.021
 0.137, -1.016, 0.012
 0.137, -1.016, 0.012
 0.137, -1.016, 0.012
 0.139, -0.975, 0.020
 0.139, -0.975, 0.020
 0.111, -1.001, 0.027
 0.111, -1.001, 0.027
 0.090, -1.000, 0.056
 0.090, -1.000, 0.056
 0.104, -0.969, 0.077
 0.104, -0.969, 0.077
 0.104, -0.969, 0.077
 0.105, -0.972, 0.085
 0.105, -0.972, 0.085
 0.067, -0.960, 0.105
 0.067, -0.960, 0.105
 0.036, -0.974, 0.113
 0.036, -0.974, 0.113
 0.064, -0.974, 0.103
 0.064, -0.974, 0.103
 0.064, -0.974, 0.103
 0.075, -0.996, 0.090
 0.075, -0.996, 0.090
 0.086, -0.982, 0.077
 0.086, -0.982, 0.077
 0.103, -0.989, 0.066
 0.103, -0.989, 0.066
 0.079, -0.993, 0.062
 0.079, -0.993, 0.062
 0.079, -0.993, 0.062
 0.043, -0.984, 0.061
 0.043, -0.984, 0.061
 0.045, -0.983, 0.057
 0.045, -0.983, 0.057
 0.029, -0.972, 0.052
 0.029, -0.972, 0.052
 0.040, -0.970, 0.055
 0.040, -0.970, 0.055
 0.040, -0.970, 0.055
 0.048, -0.980, 0.047
 0.048, -0.980, 0.047
 0.078, -0.978, 0.045
 0.078, -0.978, 0.045
 0.065, -0.986, 0.037
 0.065, -0.986, 0.037
 0.055, -0.979, 0.034
 0.055, -0.979, 0.034
 0.055, -0.979, 0.034
 0.064, -0.993, 0.016
 0.064, -0.993, 0.016
 0.071, -0.991, -0.013
 0.071, -0.991, -0.013
 0.064, -0.990, -0.025
 0.064, -0.990, -0.025
 0.050, -0.982, -0.011
 0.050, -0.982, -0.011
 0.050, -0.982, -0.011
 0.030, -0.964, 0.054
 0.030, -0.964, 0.054
 -0.013, -0.980, 0.094
 -0.013, -0.980, 0.094
 -0.017, -0.965, 0.190
 -0.017, -0.965, 0.190
 -0.061, -0.990, 0.235
 -0.061, -0.990, 0.235
 -0.061, -0.990, 0.235
 -0.005, -1.017, 0.266
 -0.005, -1.017, 0.266
 -0.019, -1.016, 0.272
 -0.019, -1.016, 0.272
 -0.001, -1.002, 0.253
 -0.001, -1.002, 0.253
 -0.001, -1.002, 0.253
 0.000, -0.988, 0.230
 0.000, -0.988, 0.230
 0.055, -0.987, 0.164
 0.055, -0.987, 0.164
 0.074, -1.002, 0.096
 0.074, -1.002, 0.096
 0.082, -1.005, 0.037
 0.082, -1.005, 0.037
 0.082, -1.005, 0.037
 0.137, -1.044, -0.004
 0.137, -1.044, -0.004
 0.129, -1.050, -0.028
 0.129, -1.050, -0.028
 0.088, -1.034, -0.009
 0.088, -1.034, -0.009
 0.088, -1.034, -0.009
 0.060, -1.001, 0.025
 0.060, -1.001, 0.025
 0.030, -0.982, 0.066
 0.030, -0.982, 0.066
 0.034, -0.967, 0.078
 0.034, -0.967, 0.078
 0.023, -0.979, 0.082
 0.023, -0.979, 0.082
 0.023, -0.979, 0.082
 -0.004, -0.972, 0.073
 -0.004, -0.972, 0.073
 -0.009, -0.959, 0.052
 -0.009, -0.959, 0.052
 0.006, -0.963, 0.023
 0.006, -0.963, 0.023
 0.066, -0.970, -0.004
 0.066, -0.970, -0.004
 0.066, -0.970, -0.004
 0.105, -1.008, -0.009
 0.105, -1.008, -0.009
 0.109, -1.023, 0.001
 0.109, -1.023, 0.001
 0.034, -1.012, 0.052
 0.034, -1.012, 0.052
 0.034, -1.012, 0.052
 0.020, -0.995, 0.102
 0.020, -0.995, 0.102
 -0.016, -0.987, 0.144
 -0.016, -0.987, 0.144
 -0.026, -0.979, 0.161
 -0.026, -0.979, 0.161
 -0.032, -0.969, 0.164
 -0.032, -0.969, 0.164
 -0.032, -0.969, 0.164
 -0.054, -0.966, 0.145
 -0.054, -0.966, 0.145
 -0.008, -0.969, 0.109
 -0.008, -0.969, 0.109
 0.033, -0.986, 0.074
 0.033, -0.986, 0.074
 0.101, -1.007, 0.021
 0.101, -1.007, 0.021
 0.101, -1.007, 0.021
 0.168, -1.051, 0.001
 0.168, -1.051, 0.001
 0.121, -1.061, -0.000
 0.121, -1.061, -0.000
 0.116, -1.051, 0.036
 0.116, -1.051, 0.036
 0.116, -1.051, 0.036
 0.072, -1.035, 0.076
 0.072, -1.035, 0.076
 0.053, -1.020, 0.110
 0.053, -1.020, 0.110
 0.061, -1.011, 0.135
 0.061, -1.011, 0.135
 0.033, -1.015, 0.142
 0.033, -1.015, 0.142
 0.033, -1.015, 0.142
 0.044, -1.013, 0.138
 0.044, -1.013, 0.138
 0.040, -1.010, 0.142
 0.040, -1.010, 0.142
 0.058, -1.013, 0.113
 0.058, -1.013, 0.113
 0.106, -1.025, 0.092
 0.106, -1.025, 0.092
 0.106, -1.025, 0.092
 0.127, -1.049, 0.078
 0.127, -1.049, 0.078
 0.108, -1.044, 0.087
 0.108, -1.044, 0.087
 0.092, -1.038, 0.103
 0.092, -1.038, 0.103
 0.065, -1.024, 0.115
 0.065, -1.024, 0.115
 0.065, -1.024, 0.115
 0.038, -1.010, 0.124
 0.038, -1.010, 0.124
 0.030, -1.002, 0.117
 0.030, -1.002, 0.117
 0.023, -1.000, 0.100
 0.023, -1.000, 0.100
 0.023, -1.000, 0.100
 0.019, -0.996, 0.074
 0.019, -0.996, 0.074
 0.020, -0.983, 0.067
 0.020, -0.983, 0.067
 0.006, -0.988, 0.063
 0.006, -0.988, 0.063
 0.006, -0.988, 0.063
 0.062, -0.989, 0.049
 0.062, -0.989, 0.049
 0.071, -1.003, 0.054
 0.071, -1.003, 0.054
 0.072, -1.014, 0.065
 0.072, -1.014, 0.065
 0.066, -1.013, 0.080
 0.066, -1.013, 0.080
 0.066, -1.013, 0.080
 0.048, -1.012, 0.102
 0.048, -1.012, 0.102
 0.024, -1.001, 0.120
 0.024, -1.001, 0.120
 0.013, -0.995, 0.136
 0.013, -0.995, 0.136
 0.013, -0.993, 0.130
 0.013, -0.993, 0.130
 0.013, -0.993, 0.130
 0.022, -0.995, 0.110
 0.022, -0.995, 0.110
 0.032, -0.997, 0.089
 0.032, -0.997, 0.089
 0.046, -1.000, 0.073
 0.046, -1.000, 0.073
 0.061, -1.001, 0.057
 0.061, -1.001, 0.057
 0.061, -1.001, 0.057
 0.087, -1.007, 0.046
 0.087, -1.007, 0.046
 0.100, -1.027, 0.043
 0.100, -1.027, 0.043
 0.103, -1.033, 0.065
 0.103, -1.033, 0.065
 0.103, -1.033, 0.065
 0.092, -1.026, 0.070
 0.092, -1.026, 0.070
 0.052, -1.019, 0.074
 0.052, -1.019, 0.074
 0.055, -1.019, 0.084
 0.055, -1.019, 0.084
 0.031, -0.994, 0.093
 0.031, -0.994, 0.093
 0.031, -0.994, 0.093
 0.020, -0.991, 0.116
 0.020, -0.991, 0.116
 -0.011, -0.997, 0.113
 -0.011, -0.997, 0.113
 0.040, -0.979, 0.097
 0.040, -0.979, 0.097
 0.064, -1.001, 0.098
 0.064, -1.001, 0.098
 0.064, -1.001, 0.098
 0.074, -1.005, 0.093
 0.074, -1.005, 0.093
 0.103, -1.027, 0.095
 0.103, -1.027, 0.095
 0.088, -1.033, 0.109
 0.088, -1.033, 0.109
 0.088, -1.033, 0.109
 0.071, -1.020, 0.118
 0.071, -1.020, 0.118
 0.048, -1.024, 0.129
 0.048, -1.024, 0.129
 0.042, -1.010, 0.128
 0.042, -1.010, 0.128
 0.036, -1.011, 0.124
 0.036, -1.011, 0.124
 0.036, -1.011, 0.124
 0.029, -1.007, 0.104
 0.029, -1.007, 0.104
 0.036, -1.004, 0.074
 0.036, -1.004, 0.074
 0.047, -1.003, 0.048
 0.047, -1.003, 0.048
 0.059, -1.000, 0.030
 0.059, -1.000, 0.030
 0.059, -1.000, 0.030
 0.074, -0.996, 0.036
 0.074, -0.996, 0.036
 0.069, -1.001, 0.045
 0.069, -1.001, 0.045
 0.080, -1.010, 0.059
 0.080, -1.010, 0.059
 0.080, -1.010, 0.059
 0.078, -1.012, 0.085
 0.078, -1.012, 0.085
 0.046, -1.014, 0.111
 0.046, -1.014, 0.111
 0.032, -0.999, 0.135
 0.032, -0.999, 0.135
 0.026, -1.003, 0.143
 0.026, -1.003, 0.143
 0.026, -1.003, 0.143
 0.029, -1.000, 0.134
 0.029, -1.000, 0.134
 0.031, -1.002, 0.111
 0.031, -1.002, 0.111
 0.027, -1.000, 0.092
 0.027, -1.000, 0.092
 0.049, -0.998, 0.067
 0.049, -0.998, 0.067
 0.049, -0.998, 0.067
 0.053, -1.003, 0.040
 0.053, -1.003, 0.040
 0.061, -0.995, 0.023
 0.061, -0.995, 0.023
 0.074, -0.998, 0.015
 0.074, -0.998, 0.015
 0.074, -0.998, 0.015
 0.067, -1.008, 0.017
 0.067, -1.008, 0.017
 0.043, -1.002, 0.029
 0.043, -1.002, 0.029
 0.039, -0.987, 0.051
 0.039, -0.987, 0.051
 0.022, -0.995, 0.075
 0.022, -0.995, 0.075
 0.022, -0.995, 0.075
 0.009, -0.969, 0.098
 0.009, -0.969, 0.098
 0.001, -0.995, 0.109
 0.001, -0.995, 0.109
 0.017, -0.982, 0.111
 0.017, -0.982, 0.111
 0.036, -0.997, 0.102
 0.036, -0.997, 0.102
 0.036, -0.997, 0.102
 0.069, -0.996, 0.089
 0.069, -0.996, 0.089
 0.086, -1.007, 0.082
 0.086, -1.007, 0.082
 0.072, -1.020, 0.088
 0.072, -1.020, 0.088
 0.072, -1.020, 0.088
 0.057, -1.004, 0.099
 0.057, -1.004, 0.099
 0.057, -1.008, 0.112
 0.057, -1.008, 0.112
 0.039, -0.997, 0.119
 0.039, -0.997, 0.119
 0.020, -0.991, 0.119
 0.020, -0.991, 0.119
 0.020, -0.991, 0.119
 0.012, -0.967, 0.113
 0.012, -0.967, 0.113
 0.005, -0.966, 0.109
 0.005, -0.966, 0.109
 0.005, -0.958, 0.080
 0.005, -0.958, 0.080
 0.005, -0.958, 0.080
 0.039, -0.959, 0.046
 0.039, -0.959, 0.046
 0.067, -0.997, 0.015
 0.067, -0.997, 0.015
 0.107, -1.005, -0.008
 0.107, -1.005, -0.008
 0.120, -1.012, -0.019
 0.120, -1.012, -0.019
 0.120, -1.012, -0.019
 0.090, -1.031, 0.007
 0.090, -1.031, 0.007
 0.069, -1.017, 0.042
 0.069, -1.017, 0.042
 0.063, -0.995, 0.073
 0.063, -0.995, 0.073
 0.024, -0.992, 0.098
 0.024, -0.992, 0.098
 0.024, -0.992, 0.098
 -0.007, -0.942, 0.121
 -0.007, -0.942, 0.121
 -0.050, -0.917, 0.137
 -0.050, -0.917, 0.137
 -0.083, -0.878, 0.131
 -0.083, -0.878, 0.131
 -0.048, -0.851, 0.065
 -0.048, -0.851, 0.065
 -0.048, -0.851, 0.065
 0.149, -0.909, -0.078
 0.149, -0.909, -0.078
 0.254, -1.004, -0.167
 0.254, -1.004, -0.167
 0.251, -1.077, -0.125
 0.251, -1.077, -0.125
 0.180, -1.073, -0.052
 0.180, -1.073, -0.052
 0.180, -1.073, -0.052
 0.117, -1.032, 0.029
 0.117, -1.032, 0.029
 0.058, -1.017, 0.112
 0.058, -1.017, 0.112
 0.057, -0.984, 0.161
 0.057, -0.984, 0.161
 0.068, -0.988, 0.181
 0.068, -0.988, 0.181
 0.068, -0.988, 0.181
 0.050, -0.939, 0.169
 0.050, -0.939, 0.169
 -0.005, -0.892, 0.136
 -0.005, -0.892, 0.136
 0.017, -0.830, 0.079
 0.017, -0.830, 0.079
 0.273, -0.923, 0.023
 0.273, -0.923, 0.023
 0.273, -0.923, 0.023
 0.442, -1.059, -0.159
 0.442, -1.059, -0.159
 0.410, -1.087, -0.123
 0.410, -1.087, -0.123
 0.170, -1.069, 0.020
 0.170, -1.069, 0.020
 0.173, -1.242, 0.141
 0.173, -1.242, 0.141
 0.173, -1.242, 0.141
 0.166, -1.144, 0.174
 0.166, -1.144, 0.174
 0.193, -1.094, 0.175
 0.193, -1.094, 0.175
 0.198, -1.080, 0.182
 0.198, -1.080, 0.182
 0.198, -1.080, 0.182
 0.182, -1.038, 0.176
 0.182, -1.038, 0.176
 0.169, -1.008, 0.167
 0.169, -1.008, 0.167
 0.160, -0.992, 0.123
 0.160, -0.992, 0.123
 0.123, -0.961, 0.064
 0.123, -0.961, 0.064
 0.123, -0.961, 0.064
 0.190, -0.965, 0.023
 0.190, -0.965, 0.023
 0.294, -0.997, -0.026
 0.294, -0.997, -0.026
 0.344, -1.056, -0.100
 0.344, -1.056, -0.100
 0.244, -1.075, -0.097
 0.244, -1.075, -0.097
 0.244, -1.075, -0.097
 0.190, -1.051, -0.033
 0.190, -1.051, -0.033
 0.166, -1.039, 0.041
 0.166, -1.039, 0.041
 0.163, -1.012, 0.069
 0.163, -1.012, 0.069
 0.159, -0.994, 0.091
 0.159, -0.994, 0.091
 0.159, -0.994, 0.091
 0.149, -0.977, 0.097
 0.149, -0.977, 0.097
 0.147, -0.962, 0.083
 0.147, -0.962, 0.083
 0.149, -0.953, 0.064
 0.149, -0.953, 0.064
 0.150, -0.946, 0.038
 0.150, -0.946, 0.038
 0.150, -0.946, 0.038
 0.116, -0.952, 0.016
 0.116, -0.952, 0.016
 0.044, -0.920, -0.004
 0.044, -0.920, -0.004
 0.082, -0.893, -0.020
 0.082, -0.893, -0.020
 0.221, -0.951, -0.052
 0.221, -0.951, -0.052
 0.221, -0.951, -0.052
 0.337, -0.972, -0.114
 0.337, -0.972, -0.114
 0.373, -1.053, -0.150
 0.373, -1.053, -0.150
 0.194, -1.042, -0.047
 0.194, -1.042, -0.047
 0.194, -1.042, -0.047
 0.126, -1.035, 0.075
 0.126, -1.035, 0.075
 0.308, -1.063, 0.152
 0.308, -1.063, 0.152
 0.194, -1.023, 0.115
 0.194, -1.023, 0.115
 0.309, -1.033, 0.146
 0.309, -1.033, 0.146
 0.309, -1.033, 0.146
 0.291, -1.003, 0.096
 0.291, -1.003, 0.096
 0.271, -0.999, 0.063
 0.271, -0.999, 0.063
 0.247, -0.996, 0.026
 0.247, -0.996, 0.026
 0.179, -0.969, -0.005
 0.179, -0.969, -0.005
 0.179, -0.969, -0.005
 0.216, -0.950, -0.021
 0.216, -0.950, -0.021
 0.453, -0.995, -0.049
 0.453, -0.995, -0.049
 0.548, -1.040, -0.160
 0.548, -1.040, -0.160
 0.346, -1.050, -0.101
 0.346, -1.050, -0.101
 0.346, -1.050, -0.101
 0.212, -1.019, 0.052
 0.212, -1.019, 0.052
 0.219, -0.996, 0.069
 0.219, -0.996, 0.069
 0.224, -0.975, 0.055
 0.224, -0.975, 0.055
 0.224, -0.975, 0.055
 0.224, -0.967, 0.057
 0.224, -0.967, 0.057
 0.204, -0.965, 0.062
 0.204, -0.965, 0.062
 0.208, -0.960, 0.048
 0.208, -0.960, 0.048
 0.232, -0.968, 0.030
 0.232, -0.968, 0.030
 0.232, -0.968, 0.030
 0.214, -0.967, 0.020
 0.214, -0.967, 0.020
 0.210, -0.967, 0.004
 0.210, -0.967, 0.004
 0.248, -0.958, -0.012
 0.248, -0.958, -0.012
 0.435, -0.981, -0.025
 0.435, -0.981, -0.025
 0.435, -0.981, -0.025
 0.444, -1.020, -0.063
 0.444, -1.020, -0.063
 0.261, -1.009, -0.000
 0.261, -1.009, -0.000
 0.265, -0.999, 0.046
 0.265, -0.999, 0.046
 0.259, -0.982, 0.022
 0.259, -0.982, 0.022
 0.259, -0.982, 0.022
 0.255, -0.981, 0.038
 0.255, -0.981, 0.038
 0.261, -0.976, 0.025
 0.261, -0.976, 0.025
 0.260, -0.971, 0.012
 0.260, -0.971, 0.012
 0.260, -0.971, 0.012
 0.270, -0.973, 0.015
 0.270, -0.973, 0.015
 0.271, -0.976, 0.017
 0.271, -0.976, 0.017
 0.268, -0.975, 0.008
 0.268, -0.975, 0.008
 0.269, -0.977, 0.010
 0.269, -0.977, 0.010
 0.269, -0.977, 0.010
 0.263, -0.977, 0.016
 0.263, -0.977, 0.016
 0.256, -0.977, 0.018
 0.256, -0.977, 0.018
 0.249, -0.974, 0.019
 0.249, -0.974, 0.019
 0.246, -0.969, 0.016
 0.246, -0.969, 0.016
 0.246, -0.969, 0.016
 0.260, -0.968, 0.012
 0.260, -0.968, 0.012
 0.274, -0.967, 0.011
 0.274, -0.967, 0.011
 0.364, -0.978, 0.013
 0.364, -0.978, 0.013
 0.364, -0.978, 0.013
 0.326, -0.993, -0.008
 0.326, -0.993, -0.008
 0.264, -0.986, 0.019
 0.264, -0.986, 0.019
 0.266, -0.979, 0.024
 0.266, -0.979, 0.024
 0.268, -0.975, 0.013
 0.268, -0.975, 0.013
 0.268, -0.975, 0.013
 0.271, -0.976, 0.015
 0.271, -0.976, 0.015
 0.274, -0.976, 0.010
 0.274, -0.976, 0.010
 0.275, -0.973, 0.005
 0.275, -0.973, 0.005
 0.288, -0.970, 0.005
 0.288, -0.970, 0.005
 0.288, -0.970, 0.005
 0.270, -0.974, 0.017
 0.270, -0.974, 0.017
 0.266, -0.974, 0.021
 0.266, -0.974, 0.021
 0.265, -0.975, 0.021
 0.265, -0.975, 0.021
 0.274, -0.967, 0.011
 0.274, -0.967, 0.011
 0.274, -0.967, 0.011
 0.370, -0.990, 0.019
 0.370, -0.990, 0.019
 0.294, -0.985, -0.017
 0.294, -0.985, -0.017
 0.262, -0.983, 0.030
 0.262, -0.983, 0.030
 0.256, -0.976, 0.013
 0.256, -0.976, 0.013
 0.256, -0.976, 0.013
 0.253, -0.978, 0.019
 0.253, -0.978, 0.019
 0.255, -0.978, 0.020
 0.255, -0.978, 0.020
 0.262, -0.973, 0.003
 0.262, -0.973, 0.003
 0.262, -0.973, 0.003
 0.262, -0.973, 0.003
 0.262, -0.973, 0.003
 0.269, -0.972, 0.003
 0.269, -0.972, 0.003
 0.270, -0.977, 0.003
 0.270, -0.977, 0.003
 0.276, -0.973, 0.011
 0.276, -0.973, 0.011
 0.276, -0.973, 0.011
 0.321, -0.984, 0.009
 0.321, -0.984, 0.009
 0.286, -0.981, 0.000
 0.286, -0.981, 0.000
 0.277, -0.978, 0.030
 0.277, -0.978, 0.030
 0.301, -0.986, 0.013
 0.301, -0.986, 0.013
 0.301, -0.986, 0.013
 0.262, -0.978, 0.007
 0.262, -0.978, 0.007
 0.251, -0.984, 0.023
 0.251, -0.984, 0.023
 0.250, -0.973, 0.008
 0.250, -0.973, 0.008
 0.253, -0.973, 0.008
 0.253, -0.973, 0.008
 0.253, -0.973, 0.008
 0.258, -0.973, 0.007
 0.258, -0.973, 0.007
 0.254, -0.972, 0.003
 0.254, -0.972, 0.003
 0.258, -0.973, 0.011
 0.258, -0.973, 0.011
 0.278, -0.979, 0.008
 0.278, -0.979, 0.008
 0.278, -0.979, 0.008
 0.271, -0.979, 0.007
 0.271, -0.979, 0.007
 0.265, -0.978, 0.019
 0.265, -0.978, 0.019
 0.285, -0.984, 0.016
 0.285, -0.984, 0.016
 0.266, -0.981, 0.013
 0.266, -0.981, 0.013
 0.266, -0.981, 0.013
 0.253, -0.982, 0.020
 0.253, -0.982, 0.020
 0.263, -0.975, 0.008
 0.263, -0.975, 0.008
 0.271, -0.979, 0.001
 0.271, -0.979, 0.001
 0.271, -0.979, 0.001
 0.264, -0.977, 0.006
 0.264, -0.977, 0.006
 0.262, -0.978, 0.012
 0.262, -0.978, 0.012
 0.267, -0.980, 0.008
 0.267, -0.980, 0.008
 0.267, -0.978, 0.002
 0.267, -0.978, 0.002
 0.267, -0.978, 0.002
 0.266, -0.980, 0.009
 0.266, -0.980, 0.009
 0.262, -0.981, 0.013
 0.262, -0.981, 0.013
 0.261, -0.982, 0.013
 0.261, -0.982, 0.013
 0.265, -0.979, 0.009
 0.265, -0.979, 0.009
 0.265, -0.979, 0.009
 0.284, -0.986, 0.016
 0.284, -0.986, 0.016
 0.279, -0.991, 0.005
 0.279, -0.991, 0.005
 0.252, -0.982, 0.017
 0.252, -0.982, 0.017
 0.267, -0.990, 0.018
 0.267, -0.990, 0.018
 0.267, -0.990, 0.018
 0.281, -0.978, 0.007
 0.281, -0.978, 0.007
 0.291, -0.984, 0.007
 0.291, -0.984, 0.007
 0.263, -0.987, 0.013
 0.263, -0.987, 0.013
 0.263, -0.987, 0.013
 0.259, -0.985, 0.007
 0.259, -0.985, 0.007
 0.252, -0.985, 0.004
 0.252, -0.985, 0.004
 0.273, -0.993, 0.012
 0.273, -0.993, 0.012
 0.272, -0.996, 0.004
 0.272, -0.996, 0.004
 0.272, -0.996, 0.004
 0.246, -0.998, 0.021
 0.246, -0.998, 0.021
 0.245, -0.999, 0.032
 0.245, -0.999, 0.032
 0.266, -1.003, 0.028
 0.266, -1.003, 0.028
 0.246, -1.003, 0.037
 0.246, -1.003, 0.037
 0.246, -1.003, 0.037
 0.252, -1.000, 0.020
 0.252, -1.000, 0.020
 0.275, -1.004, 0.009
 0.275, -1.004, 0.009
 0.248, -1.003, 0.008
 0.248, -1.003, 0.008
 0.237, -1.000, 0.006
 0.237, -1.000, 0.006
 0.237, -1.000, 0.006
 0.241, -0.997, 0.004
 0.241, -0.997, 0.004
 0.253, -1.004, 0.016
 0.253, -1.004, 0.016
 0.228, -1.001, 0.035
 0.228, -1.001, 0.035
 0.253, -1.009, 0.052
 0.253, -1.009, 0.052
 0.253, -1.009, 0.052
 0.270, -1.031, 0.051
 0.270, -1.031, 0.051
 0.243, -1.028, 0.057
 0.243, -1.028, 0.057
 0.214, -1.018, 0.066
 0.214, -1.018, 0.066
 0.239, -1.036, 0.055
 0.239, -1.036, 0.055
 0.239, -1.036, 0.055
 0.212, -1.029, 0.045
 0.212, -1.029, 0.045
 0.172, -1.010, 0.046
 0.172, -1.010, 0.046
 0.152, -1.004, 0.052
 0.152, -1.004, 0.052
 0.152, -1.004, 0.052
 0.167, -0.995, 0.053
 0.167, -0.995, 0.053
 0.185, -1.000, 0.055
 0.185, -1.000, 0.055
 0.160, -0.995, 0.059
 0.160, -0.995, 0.059
 0.174, -1.002, 0.058
 0.174, -1.002, 0.058
 0.174, -1.002, 0.058
 0.194, -1.005, 0.056
 0.194, -1.005, 0.056
 0.199, -1.017, 0.038
 0.199, -1.017, 0.038
 0.177, -1.014, 0.029
 0.177, -1.014, 0.029
 0.164, -1.020, 0.049
 0.164, -1.020, 0.049
 0.164, -1.020, 0.049
 0.160, -1.024, 0.051
 0.160, -1.024, 0.051
 0.173, -1.020, 0.041
 0.173, -1.020, 0.041
 0.180, -1.023, 0.036
 0.180, -1.023, 0.036
 0.160, -1.022, 0.034
 0.160, -1.022, 0.034
 0.160, -1.022, 0.034
 0.169, -1.017, 0.032
 0.169, -1.017, 0.032
 0.169, -1.037, 0.041
 0.169, -1.037, 0.041
 0.139, -1.025, 0.066
 0.139, -1.025, 0.066
 0.122, -1.015, 0.083
 0.122, -1.015, 0.083
 0.122, -1.015, 0.083
 0.141, -1.024, 0.104
 0.141, -1.024, 0.104
 0.117, -1.012, 0.120
 0.117, -1.012, 0.120
 0.127, -1.018, 0.115
 0.127, -1.018, 0.115
 0.170, -1.042, 0.103
 0.170, -1.042, 0.103
 0.170, -1.042, 0.103
 0.156, -1.073, 0.101
 0.156, -1.073, 0.101
 0.138, -1.040, 0.114
 0.138, -1.040, 0.114
 0.145, -1.018, 0.102
 0.145, -1.018, 0.102
 0.132, -1.052, 0.091
 0.132, -1.052, 0.091
 0.132, -1.052, 0.091
 0.147, -0.969, 0.071
 0.147, -0.969, 0.071
 0.169, -1.024, 0.054
 0.169, -1.024, 0.054
 0.162, -1.035, 0.046
 0.162, -1.035, 0.046
 0.168, -1.016, 0.056
 0.168, -1.016, 0.056
 0.168, -1.016, 0.056
 0.125, -1.044, 0.077
 0.125, -1.044, 0.077
 0.099, -1.023, 0.089
 0.099, -1.023, 0.089
 0.102, -0.982, 0.104
 0.102, -0.982, 0.104
 0.073, -1.001, 0.105
 0.073, -1.001, 0.105
 0.073, -1.001, 0.105
 0.107, -0.967, 0.111
 0.107, -0.967, 0.111
 0.086, -1.022, 0.106
 0.086, -1.022, 0.106
 0.066, -0.973, 0.117
 0.066, -0.973, 0.117
 0.085, -0.963, 0.131
 0.085, -0.963, 0.131
 0.085, -0.963, 0.131
 0.060, -0.980, 0.129
 0.060, -0.980, 0.129
 0.091, -0.957, 0.109
 0.091, -0.957, 0.109
 0.052, -0.968, 0.095
 0.052, -0.968, 0.095
 0.052, -0.968, 0.095
 0.041, -0.957, 0.078
 0.041, -0.957, 0.078
 0.015, -0.941, 0.049
 0.015, -0.941, 0.049
 0.042, -0.938, 0.044
 0.042, -0.938, 0.044
 0.027, -0.965, 0.030
 0.027, -0.965, 0.030
 0.027, -0.965, 0.030
 0.011, -0.956, 0.029
 0.011, -0.956, 0.029
 -0.022, -0.955, 0.058
 -0.022, -0.955, 0.058
 -0.049, -0.943, 0.070
 -0.049, -0.943, 0.070
 -0.030, -0.942, 0.066
 -0.030, -0.942, 0.066
 -0.030, -0.942, 0.066
 -0.015, -0.920, 0.064
 -0.015, -0.920, 0.064
 -0.011, -0.931, 0.052
 -0.011, -0.931, 0.052
 -0.014, -0.944, 0.043
 -0.014, -0.944, 0.043
 -0.030, -0.950, 0.039
 -0.030, -0.950, 0.039
 -0.030, -0.950, 0.039
 -0.039, -0.944, 0.047
 -0.039, -0.944, 0.047
 -0.055, -0.940, 0.035
 -0.055, -0.940, 0.035
 -0.010, -0.925, 0.017
 -0.010, -0.925, 0.017
 0.095, -0.979, -0.037
 0.095, -0.979, -0.037
 0.095, -0.979, -0.037
 0.113, -1.016, -0.072
 0.113, -1.016, -0.072
 0.096, -1.022, -0.043
 0.096, -1.022, -0.043
 0.052, -1.043, 0.017
 0.052, -1.043, 0.017
 0.030, -1.019, 0.088
 0.030, -1.019, 0.088
 0.030, -1.019, 0.088
 0.005, -1.011, 0.138
 0.005, -1.011, 0.138
 0.005, -1.002, 0.169
 0.005, -1.002, 0.169
 0.008, -0.990, 0.211
 0.008, -0.990, 0.211
 -0.010, -0.980, 0.243
 -0.010, -0.980, 0.243
 -0.010, -0.980, 0.243
 -0.004, -0.963, 0.230
 -0.004, -0.963, 0.230
 -0.024, -0.951, 0.221
